weekly_from_mon,가맹점업종명,결제상품명,결제총액,결제횟수
2019-06-10,유통업 영리,Thank You Pay-N(정책),24703600,1630
2019-06-10,유통업 영리,가평사랑상품권(정책),2586160,135
2019-06-10,유통업 영리,고양페이카드(정책),37205950,2814
2019-06-10,유통업 영리,과천화폐 과천토리(정책),3260040,115
2019-06-10,유통업 영리,광명사랑화폐(정책),12059510,815
2019-06-10,유통업 영리,광주사랑카드(정책),16809040,863
2019-06-10,유통업 영리,구리사랑카드(정책),7070410,532
2019-06-10,유통업 영리,군포愛머니(정책),18814650,935
2019-06-10,유통업 영리,동두천사랑카드(정책),5308100,386
2019-06-10,유통업 영리,부천페이(정책),66912490,3518
2019-06-10,유통업 영리,수원페이(정책),42418150,3374
2019-06-10,유통업 영리,안산사랑상품권 다온(정책),60379876,3009
2019-06-10,유통업 영리,안성사랑카드(정책),18681620,884
2019-06-10,유통업 영리,안성사랑카드(정책2),1801730,169
2019-06-10,유통업 영리,안양사랑상품권(정책),16730460,680
2019-06-10,유통업 영리,양주사랑카드(시설관리공단),848100,75
2019-06-10,유통업 영리,양주사랑카드(정책),9964020,723
2019-06-10,유통업 영리,양평통보(정책),4691500,217
2019-06-10,유통업 영리,여주사랑카드(정책),3104220,208
2019-06-10,유통업 영리,연천사랑상품권(정책),2927920,143
2019-06-10,유통업 영리,오산화폐 오색전(정책),19754660,811
2019-06-10,유통업 영리,용인와이페이(정책),36331270,2457
2019-06-10,유통업 영리,의왕사랑상품권(정책),9295580,397
2019-06-10,유통업 영리,의정부사랑카드(정책),16414080,1217
2019-06-10,유통업 영리,이천사랑지역화폐(정책),6145590,539
2019-06-10,유통업 영리,파주 Pay(파주페이)(정책),17577770,1135
2019-06-10,유통업 영리,평택사랑상품권(정책),16230480,1192
2019-06-10,유통업 영리,포천사랑상품권(정책),5854047,434
2019-06-10,유통업 영리,하남하머니(정책),11953230,668
2019-06-10,유통업 영리,행복화성지역화폐(정책),30868810,2186
2019-06-10,음료식품,Thank You Pay-N(정책),14597772,908
2019-06-10,음료식품,가평사랑상품권(정책),333860,21
2019-06-10,음료식품,고양페이카드(정책),24853895,1359
2019-06-10,음료식품,과천화폐 과천토리(정책),2129300,95
2019-06-10,음료식품,광명사랑화폐(정책),10560790,517
2019-06-10,음료식품,광주사랑카드(정책),7016571,302
2019-06-10,음료식품,구리사랑카드(정책),5806680,319
2019-06-10,음료식품,군포愛머니(정책),9805050,577
2019-06-10,음료식품,동두천사랑카드(정책),2425290,144
2019-06-10,음료식품,부천페이(정책),53543358,2526
2019-06-10,음료식품,수원페이(정책),31365168,1754
2019-06-10,음료식품,안산사랑상품권 다온(정책),13353930,753
2019-06-10,음료식품,안성사랑카드(정책),7005590,282
2019-06-10,음료식품,안성사랑카드(정책2),598250,36
2019-06-10,음료식품,안양사랑상품권(정책),22278614,876
2019-06-10,음료식품,양주사랑카드(시설관리공단),301870,21
2019-06-10,음료식품,양주사랑카드(정책),4112110,219
2019-06-10,음료식품,양평통보(정책),1166980,63
2019-06-10,음료식품,여주사랑카드(정책),1396340,71
2019-06-10,음료식품,연천사랑상품권(정책),2061646,63
2019-06-10,음료식품,오산화폐 오색전(정책),8248980,412
2019-06-10,음료식품,용인와이페이(정책),22870120,1220
2019-06-10,음료식품,의왕사랑상품권(정책),6567670,269
2019-06-10,음료식품,의정부사랑카드(정책),13841460,740
2019-06-10,음료식품,이천사랑지역화폐(정책),5328030,227
2019-06-10,음료식품,파주 Pay(파주페이)(정책),11797860,634
2019-06-10,음료식품,평택사랑상품권(정책),9652305,468
2019-06-10,음료식품,포천사랑상품권(정책),2012840,99
2019-06-10,음료식품,하남하머니(정책),4281660,246
2019-06-10,음료식품,행복화성지역화폐(정책),29005372,1039
2019-06-10,의류,Thank You Pay-N(정책),2622600,54
2019-06-10,의류,가평사랑상품권(정책),65500,2
2019-06-10,의류,고양페이카드(정책),8870190,120
2019-06-10,의류,과천화폐 과천토리(정책),381900,7
2019-06-10,의류,광명사랑화폐(정책),1524080,36
2019-06-10,의류,광주사랑카드(정책),9202000,61
2019-06-10,의류,구리사랑카드(정책),3500550,72
2019-06-10,의류,군포愛머니(정책),4914050,38
2019-06-10,의류,동두천사랑카드(정책),1280600,25
2019-06-10,의류,부천페이(정책),14223350,206
2019-06-10,의류,수원페이(정책),10112900,172
2019-06-10,의류,안산사랑상품권 다온(정책),11679760,118
2019-06-10,의류,안성사랑카드(정책),2851100,50
2019-06-10,의류,안성사랑카드(정책2),64000,2
2019-06-10,의류,안양사랑상품권(정책),4848250,88
2019-06-10,의류,양주사랑카드(시설관리공단),101000,2
2019-06-10,의류,양주사랑카드(정책),2395760,21
2019-06-10,의류,양평통보(정책),273400,7
2019-06-10,의류,여주사랑카드(정책),1735600,28
2019-06-10,의류,연천사랑상품권(정책),264000,7
2019-06-10,의류,오산화폐 오색전(정책),2334150,32
2019-06-10,의류,용인와이페이(정책),7618900,121
2019-06-10,의류,의왕사랑상품권(정책),474000,7
2019-06-10,의류,의정부사랑카드(정책),9901630,130
2019-06-10,의류,이천사랑지역화폐(정책),6464310,70
2019-06-10,의류,파주 Pay(파주페이)(정책),4000700,52
2019-06-10,의류,평택사랑상품권(정책),4004610,60
2019-06-10,의류,포천사랑상품권(정책),1045820,17
2019-06-10,의류,하남하머니(정책),1701400,19
2019-06-10,의류,행복화성지역화폐(정책),8603599,93
2019-06-10,의원,Thank You Pay-N(정책),6357570,186
2019-06-10,의원,가평사랑상품권(정책),24000,4
2019-06-10,의원,고양페이카드(정책),7953700,237
2019-06-10,의원,과천화폐 과천토리(정책),473200,31
2019-06-10,의원,광명사랑화폐(정책),3029380,84
2019-06-10,의원,광주사랑카드(정책),4246200,69
2019-06-10,의원,구리사랑카드(정책),2474000,66
2019-06-10,의원,군포愛머니(정책),5208980,160
2019-06-10,의원,동두천사랑카드(정책),1121700,24
2019-06-10,의원,부천페이(정책),9430000,310
2019-06-10,의원,수원페이(정책),10321300,256
2019-06-10,의원,안산사랑상품권 다온(정책),6614100,177
2019-06-10,의원,안성사랑카드(정책),5441200,142
2019-06-10,의원,안성사랑카드(정책2),361900,22
2019-06-10,의원,안양사랑상품권(정책),4326420,94
2019-06-10,의원,양주사랑카드(시설관리공단),28100,2
2019-06-10,의원,양주사랑카드(정책),2112400,93
2019-06-10,의원,양평통보(정책),751200,22
2019-06-10,의원,여주사랑카드(정책),2491600,34
2019-06-10,의원,연천사랑상품권(정책),150300,11
2019-06-10,의원,오산화폐 오색전(정책),4198030,72
2019-06-10,의원,용인와이페이(정책),15165300,387
2019-06-10,의원,의왕사랑상품권(정책),622200,21
2019-06-10,의원,의정부사랑카드(정책),3856100,108
2019-06-10,의원,이천사랑지역화폐(정책),5366780,112
2019-06-10,의원,파주 Pay(파주페이)(정책),5770730,124
2019-06-10,의원,평택사랑상품권(정책),692000,54
2019-06-10,의원,포천사랑상품권(정책),560300,25
2019-06-10,의원,하남하머니(정책),3248400,98
2019-06-10,의원,행복화성지역화폐(정책),17442450,297
2019-06-10,일반휴게음식,Thank You Pay-N(정책),68996530,3358
2019-06-10,일반휴게음식,가평사랑상품권(정책),2326500,117
2019-06-10,일반휴게음식,고양페이카드(정책),132039125,6588
2019-06-10,일반휴게음식,과천화폐 과천토리(정책),12370250,477
2019-06-10,일반휴게음식,광명사랑화폐(정책),32761950,1605
2019-06-10,일반휴게음식,광주사랑카드(정책),32213940,1440
2019-06-10,일반휴게음식,구리사랑카드(정책),28287620,1372
2019-06-10,일반휴게음식,군포愛머니(정책),35342920,1762
2019-06-10,일반휴게음식,동두천사랑카드(정책),20065560,759
2019-06-10,일반휴게음식,부천페이(정책),174209538,7797
2019-06-10,일반휴게음식,수원페이(정책),135545319,7170
2019-06-10,일반휴게음식,안산사랑상품권 다온(정책),95695130,4519
2019-06-10,일반휴게음식,안성사랑카드(정책),42130690,1518
2019-06-10,일반휴게음식,안성사랑카드(정책2),3374400,180
2019-06-10,일반휴게음식,안양사랑상품권(정책),64562904,3297
2019-06-10,일반휴게음식,양주사랑카드(시설관리공단),3286230,141
2019-06-10,일반휴게음식,양주사랑카드(정책),40598480,1542
2019-06-10,일반휴게음식,양평통보(정책),6381875,296
2019-06-10,일반휴게음식,여주사랑카드(정책),7147110,300
2019-06-10,일반휴게음식,연천사랑상품권(정책),8481674,315
2019-06-10,일반휴게음식,오산화폐 오색전(정책),29995370,1316
2019-06-10,일반휴게음식,용인와이페이(정책),118814778,5657
2019-06-10,일반휴게음식,의왕사랑상품권(정책),16934500,778
2019-06-10,일반휴게음식,의정부사랑카드(정책),60493510,2933
2019-06-10,일반휴게음식,이천사랑지역화폐(정책),29009850,1127
2019-06-10,일반휴게음식,파주 Pay(파주페이)(정책),53179590,2453
2019-06-10,일반휴게음식,평택사랑상품권(정책),44229790,2028
2019-06-10,일반휴게음식,포천사랑상품권(정책),14930483,646
2019-06-10,일반휴게음식,하남하머니(정책),19723160,949
2019-06-10,일반휴게음식,행복화성지역화폐(정책),115948497,5049
2019-06-10,자동차정비 유지,Thank You Pay-N(정책),273000,8
2019-06-10,자동차정비 유지,가평사랑상품권(정책),60000,1
2019-06-10,자동차정비 유지,고양페이카드(정책),738800,16
2019-06-10,자동차정비 유지,광명사랑화폐(정책),396600,5
2019-06-10,자동차정비 유지,광주사랑카드(정책),195000,4
2019-06-10,자동차정비 유지,구리사랑카드(정책),95700,3
2019-06-10,자동차정비 유지,군포愛머니(정책),30700,3
2019-06-10,자동차정비 유지,동두천사랑카드(정책),242075,5
2019-06-10,자동차정비 유지,부천페이(정책),527500,12
2019-06-10,자동차정비 유지,수원페이(정책),1154800,16
2019-06-10,자동차정비 유지,안산사랑상품권 다온(정책),426600,5
2019-06-10,자동차정비 유지,안성사랑카드(정책),2644000,28
2019-06-10,자동차정비 유지,안성사랑카드(정책2),50000,1
2019-06-10,자동차정비 유지,안양사랑상품권(정책),26000,7
2019-06-10,자동차정비 유지,양주사랑카드(정책),580000,7
2019-06-10,자동차정비 유지,양평통보(정책),150500,3
2019-06-10,자동차정비 유지,여주사랑카드(정책),140000,2
2019-06-10,자동차정비 유지,연천사랑상품권(정책),515600,7
2019-06-10,자동차정비 유지,오산화폐 오색전(정책),40000,2
2019-06-10,자동차정비 유지,용인와이페이(정책),2052850,16
2019-06-10,자동차정비 유지,의왕사랑상품권(정책),76000,2
2019-06-10,자동차정비 유지,의정부사랑카드(정책),281500,5
2019-06-10,자동차정비 유지,이천사랑지역화폐(정책),969800,12
2019-06-10,자동차정비 유지,파주 Pay(파주페이)(정책),1100170,13
2019-06-10,자동차정비 유지,평택사랑상품권(정책),351000,6
2019-06-10,자동차정비 유지,하남하머니(정책),161000,5
2019-06-10,자동차정비 유지,행복화성지역화폐(정책),1650700,18
2019-06-10,자동차판매,수원페이(정책),36000,2
2019-06-10,전기제품,Thank You Pay-N(정책),20200,2
2019-06-10,전기제품,가평사랑상품권(정책),120000,1
2019-06-10,전기제품,고양페이카드(정책),55000,1
2019-06-10,전기제품,광주사랑카드(정책),16100,2
2019-06-10,전기제품,부천페이(정책),229800,9
2019-06-10,전기제품,수원페이(정책),76500,2
2019-06-10,전기제품,안산사랑상품권 다온(정책),77000,2
2019-06-10,전기제품,안성사랑카드(정책),74800,3
2019-06-10,전기제품,안성사랑카드(정책2),171700,2
2019-06-10,전기제품,양주사랑카드(정책),5500,1
2019-06-10,전기제품,양평통보(정책),104000,3
2019-06-10,전기제품,포천사랑상품권(정책),4000,1
2019-06-10,전기제품,행복화성지역화폐(정책),15000,1
2019-06-10,주방용구,Thank You Pay-N(정책),86500,2
2019-06-10,주방용구,고양페이카드(정책),44500,5
2019-06-10,주방용구,광명사랑화폐(정책),123000,5
2019-06-10,주방용구,광주사랑카드(정책),93200,3
2019-06-10,주방용구,구리사랑카드(정책),12000,1
2019-06-10,주방용구,군포愛머니(정책),11400,1
2019-06-10,주방용구,부천페이(정책),400300,11
2019-06-10,주방용구,수원페이(정책),327820,12
2019-06-10,주방용구,안산사랑상품권 다온(정책),222100,4
2019-06-10,주방용구,안성사랑카드(정책),192000,4
2019-06-10,주방용구,안양사랑상품권(정책),68900,4
2019-06-10,주방용구,양주사랑카드(정책),167500,6
2019-06-10,주방용구,양평통보(정책),40000,1
2019-06-10,주방용구,연천사랑상품권(정책),47000,1
2019-06-10,주방용구,오산화폐 오색전(정책),20000,1
2019-06-10,주방용구,의정부사랑카드(정책),168000,2
2019-06-10,주방용구,이천사랑지역화폐(정책),180000,2
2019-06-10,주방용구,파주 Pay(파주페이)(정책),25100,1
2019-06-10,주방용구,평택사랑상품권(정책),74900,3
2019-06-10,주방용구,포천사랑상품권(정책),9000,1
2019-06-10,주방용구,행복화성지역화폐(정책),106100,4
2019-06-10,직물,Thank You Pay-N(정책),697000,5
2019-06-10,직물,고양페이카드(정책),417000,4
2019-06-10,직물,광명사랑화폐(정책),260000,4
2019-06-10,직물,광주사랑카드(정책),495000,4
2019-06-10,직물,구리사랑카드(정책),74800,3
2019-06-10,직물,군포愛머니(정책),62000,1
2019-06-10,직물,동두천사랑카드(정책),6000,1
2019-06-10,직물,부천페이(정책),1931800,30
2019-06-10,직물,수원페이(정책),644800,11
2019-06-10,직물,안산사랑상품권 다온(정책),688700,9
2019-06-10,직물,안성사랑카드(정책),1104000,5
2019-06-10,직물,안성사랑카드(정책2),60000,1
2019-06-10,직물,안양사랑상품권(정책),171000,4
2019-06-10,직물,양주사랑카드(정책),44000,1
2019-06-10,직물,양평통보(정책),60000,1
2019-06-10,직물,여주사랑카드(정책),90000,2
2019-06-10,직물,연천사랑상품권(정책),10000,1
2019-06-10,직물,오산화폐 오색전(정책),205000,6
2019-06-10,직물,용인와이페이(정책),507300,5
2019-06-10,직물,의왕사랑상품권(정책),180000,1
2019-06-10,직물,의정부사랑카드(정책),994000,10
2019-06-10,직물,이천사랑지역화폐(정책),174000,4
2019-06-10,직물,평택사랑상품권(정책),537000,9
2019-06-10,직물,포천사랑상품권(정책),26500,1
2019-06-10,직물,하남하머니(정책),10520,1
2019-06-10,직물,행복화성지역화폐(정책),1067000,5
2019-06-10,학원,Thank You Pay-N(정책),1648000,13
2019-06-10,학원,고양페이카드(정책),1932000,23
2019-06-10,학원,과천화폐 과천토리(정책),906500,5
2019-06-10,학원,광명사랑화폐(정책),881513,6
2019-06-10,학원,광주사랑카드(정책),272000,3
2019-06-10,학원,구리사랑카드(정책),801800,8
2019-06-10,학원,군포愛머니(정책),3509000,27
2019-06-10,학원,동두천사랑카드(정책),1841000,11
2019-06-10,학원,부천페이(정책),5450390,49
2019-06-10,학원,수원페이(정책),2085300,19
2019-06-10,학원,안산사랑상품권 다온(정책),1198000,10
2019-06-10,학원,안성사랑카드(정책),3799000,18
2019-06-10,학원,안성사랑카드(정책2),530000,2
2019-06-10,학원,안양사랑상품권(정책),238000,2
2019-06-10,학원,양주사랑카드(시설관리공단),215000,1
2019-06-10,학원,양주사랑카드(정책),2878100,19
2019-06-10,학원,오산화폐 오색전(정책),914000,6
2019-06-10,학원,용인와이페이(정책),3296700,25
2019-06-10,학원,의왕사랑상품권(정책),708500,3
2019-06-10,학원,의정부사랑카드(정책),1124834,9
2019-06-10,학원,이천사랑지역화폐(정책),1832000,14
2019-06-10,학원,파주 Pay(파주페이)(정책),1755000,7
2019-06-10,학원,평택사랑상품권(정책),903000,7
2019-06-10,학원,포천사랑상품권(정책),133000,2
2019-06-10,학원,하남하머니(정책),450000,6
2019-06-10,학원,행복화성지역화폐(정책),5163500,40
2019-06-10,회원제형태,Thank You Pay-N(정책),147400,7
2019-06-10,회원제형태,고양페이카드(정책),1269550,20
2019-06-10,회원제형태,광명사랑화폐(정책),816300,8
2019-06-10,회원제형태,광주사랑카드(정책),10000,1
2019-06-10,회원제형태,구리사랑카드(정책),317400,7
2019-06-10,회원제형태,군포愛머니(정책),522000,5
2019-06-10,회원제형태,동두천사랑카드(정책),240000,2
2019-06-10,회원제형태,부천페이(정책),2866300,25
2019-06-10,회원제형태,수원페이(정책),722000,10
2019-06-10,회원제형태,안산사랑상품권 다온(정책),849300,11
2019-06-10,회원제형태,안성사랑카드(정책),500000,7
2019-06-10,회원제형태,안양사랑상품권(정책),843150,24
2019-06-10,회원제형태,양주사랑카드(정책),852000,11
2019-06-10,회원제형태,양평통보(정책),60000,1
2019-06-10,회원제형태,연천사랑상품권(정책),200000,1
2019-06-10,회원제형태,오산화폐 오색전(정책),252000,4
2019-06-10,회원제형태,용인와이페이(정책),1071000,13
2019-06-10,회원제형태,의왕사랑상품권(정책),250000,1
2019-06-10,회원제형태,의정부사랑카드(정책),2139800,13
2019-06-10,회원제형태,이천사랑지역화폐(정책),369500,6
2019-06-10,회원제형태,파주 Pay(파주페이)(정책),219000,2
2019-06-10,회원제형태,평택사랑상품권(정책),161700,7
2019-06-10,회원제형태,포천사랑상품권(정책),14000,1
2019-06-10,회원제형태,하남하머니(정책),286000,3
2019-06-10,회원제형태,행복화성지역화폐(정책),1149700,6
2019-06-17,가구,Thank You Pay-N(정책),15000,1
2019-06-17,가구,고양페이카드(정책),45900,5
2019-06-17,가구,과천화폐 과천토리(정책),13000,1
2019-06-17,가구,광명사랑화폐(정책),13500,1
2019-06-17,가구,광주사랑카드(정책),10500,1
2019-06-17,가구,구리사랑카드(정책),11000,1
2019-06-17,가구,부천페이(정책),250000,1
2019-06-17,가구,수원페이(정책),170000,2
2019-06-17,가구,안산사랑상품권 다온(정책),258750,5
2019-06-17,가구,안성사랑카드(정책),32000,1
2019-06-17,가구,안양사랑상품권(정책),100000,1
2019-06-17,가구,양주사랑카드(정책),328800,1
2019-06-17,가구,여주사랑카드(정책),35000,1
2019-06-17,가구,오산화폐 오색전(정책),170000,1
2019-06-17,가구,용인와이페이(정책),1000,1
2019-06-17,가구,의왕사랑상품권(정책),250000,1
2019-06-17,가구,의정부사랑카드(정책),141000,2
2019-06-17,가구,이천사랑지역화폐(정책),120000,1
2019-06-17,가구,파주 Pay(파주페이)(정책),92800,3
2019-06-17,가구,평택사랑상품권(정책),16500,1
2019-06-17,가구,포천사랑상품권(정책),20000,1
2019-06-17,가구,행복화성지역화폐(정책),12000,1
2019-06-17,건강식품,Thank You Pay-N(정책),500000,1
2019-06-17,건강식품,가평사랑상품권(정책),2000,1
2019-06-17,건강식품,고양페이카드(정책),117000,2
2019-06-17,건강식품,광명사랑화폐(정책),18000,1
2019-06-17,건강식품,광주사랑카드(정책),222000,3
2019-06-17,건강식품,군포愛머니(정책),22000,2
2019-06-17,건강식품,부천페이(정책),176500,5
2019-06-17,건강식품,수원페이(정책),630250,13
2019-06-17,건강식품,안산사랑상품권 다온(정책),436000,3
2019-06-17,건강식품,안성사랑카드(정책),254000,1
2019-06-17,건강식품,안양사랑상품권(정책),389000,6
2019-06-17,건강식품,양주사랑카드(정책),96000,1
2019-06-17,건강식품,여주사랑카드(정책),198000,1
2019-06-17,건강식품,오산화폐 오색전(정책),91100,1
2019-06-17,건강식품,용인와이페이(정책),1190700,7
2019-06-17,건강식품,의왕사랑상품권(정책),57000,1
2019-06-17,건강식품,파주 Pay(파주페이)(정책),600000,3
2019-06-17,건강식품,평택사랑상품권(정책),75000,1
2019-06-17,건강식품,하남하머니(정책),50000,1
2019-06-17,건강식품,행복화성지역화폐(정책),79400,3
2019-06-17,건축자재,고양페이카드(정책),31100,3
2019-06-17,건축자재,과천화폐 과천토리(정책),53500,3
2019-06-17,건축자재,광명사랑화폐(정책),3000,1
2019-06-17,건축자재,광주사랑카드(정책),61100,3
2019-06-17,건축자재,군포愛머니(정책),107500,4
2019-06-17,건축자재,부천페이(정책),181300,8
2019-06-17,건축자재,수원페이(정책),105500,3
2019-06-17,건축자재,안산사랑상품권 다온(정책),7000,1
2019-06-17,건축자재,안성사랑카드(정책),222550,8
2019-06-17,건축자재,안성사랑카드(정책2),28000,1
2019-06-17,건축자재,안양사랑상품권(정책),38500,2
2019-06-17,건축자재,양주사랑카드(정책),31800,2
2019-06-17,건축자재,양평통보(정책),104200,6
2019-06-17,건축자재,용인와이페이(정책),83480,4
2019-06-17,건축자재,의왕사랑상품권(정책),51600,2
2019-06-17,건축자재,의정부사랑카드(정책),18200,3
2019-06-17,건축자재,이천사랑지역화폐(정책),9350,1
2019-06-17,건축자재,파주 Pay(파주페이)(정책),122100,5
2019-06-17,건축자재,평택사랑상품권(정책),159000,4
2019-06-17,건축자재,포천사랑상품권(정책),128700,2
2019-06-17,건축자재,하남하머니(정책),5500,1
2019-06-17,건축자재,행복화성지역화폐(정책),23500,2
2019-06-17,광학제품,Thank You Pay-N(정책),634000,5
2019-06-17,광학제품,고양페이카드(정책),4607000,23
2019-06-17,광학제품,과천화폐 과천토리(정책),15000,2
2019-06-17,광학제품,광명사랑화폐(정책),778000,7
2019-06-17,광학제품,광주사랑카드(정책),331000,3
2019-06-17,광학제품,구리사랑카드(정책),20000,1
2019-06-17,광학제품,군포愛머니(정책),376000,7
2019-06-17,광학제품,동두천사랑카드(정책),30000,2
2019-06-17,광학제품,부천페이(정책),765500,16
2019-06-17,광학제품,수원페이(정책),1123290,18
2019-06-17,광학제품,안산사랑상품권 다온(정책),3043000,17
2019-06-17,광학제품,안성사랑카드(정책),529000,10
2019-06-17,광학제품,안양사랑상품권(정책),1365000,6
2019-06-17,광학제품,양주사랑카드(정책),16000,1
2019-06-17,광학제품,양평통보(정책),190000,1
2019-06-17,광학제품,여주사랑카드(정책),20000,1
2019-06-17,광학제품,오산화폐 오색전(정책),520000,3
2019-06-17,광학제품,용인와이페이(정책),262500,11
2019-06-17,광학제품,의정부사랑카드(정책),886000,16
2019-06-17,광학제품,이천사랑지역화폐(정책),535000,3
2019-06-17,광학제품,파주 Pay(파주페이)(정책),131200,6
2019-06-17,광학제품,평택사랑상품권(정책),33000,2
2019-06-17,광학제품,포천사랑상품권(정책),200000,1
2019-06-17,광학제품,하남하머니(정책),500000,1
2019-06-17,광학제품,행복화성지역화폐(정책),2916000,8
2019-06-17,기타,Thank You Pay-N(정책),76500,4
2019-06-17,기타,고양페이카드(정책),499000,12
2019-06-17,기타,광명사랑화폐(정책),65000,3
2019-06-17,기타,광주사랑카드(정책),350000,3
2019-06-17,기타,구리사랑카드(정책),182500,3
2019-06-17,기타,군포愛머니(정책),92000,3
2019-06-17,기타,부천페이(정책),507580,14
2019-06-17,기타,수원페이(정책),389750,10
2019-06-17,기타,안산사랑상품권 다온(정책),1372000,6
2019-06-17,기타,안성사랑카드(정책),82100,3
2019-06-17,기타,안성사랑카드(정책2),16500,1
2019-06-17,기타,안양사랑상품권(정책),70000,2
2019-06-17,기타,양주사랑카드(정책),61400,2
2019-06-17,기타,여주사랑카드(정책),116000,2
2019-06-17,기타,연천사랑상품권(정책),40000,1
2019-06-17,기타,오산화폐 오색전(정책),45000,2
2019-06-17,기타,용인와이페이(정책),552900,14
2019-06-17,기타,의왕사랑상품권(정책),35000,1
2019-06-17,기타,의정부사랑카드(정책),203900,6
2019-06-17,기타,이천사랑지역화폐(정책),69500,3
2019-06-17,기타,파주 Pay(파주페이)(정책),217000,5
2019-06-17,기타,평택사랑상품권(정책),258800,5
2019-06-17,기타,포천사랑상품권(정책),20000,1
2019-06-17,기타,하남하머니(정책),84600,2
2019-06-17,기타,행복화성지역화폐(정책),288700,7
2019-06-17,기타의료기관,Thank You Pay-N(정책),238600,9
2019-06-17,기타의료기관,고양페이카드(정책),10472310,28
2019-06-17,기타의료기관,과천화폐 과천토리(정책),151500,3
2019-06-17,기타의료기관,광명사랑화폐(정책),9294500,17
2019-06-17,기타의료기관,광주사랑카드(정책),376300,5
2019-06-17,기타의료기관,구리사랑카드(정책),69500,3
2019-06-17,기타의료기관,군포愛머니(정책),300600,10
2019-06-17,기타의료기관,동두천사랑카드(정책),166300,5
2019-06-17,기타의료기관,부천페이(정책),2428264,31
2019-06-17,기타의료기관,수원페이(정책),6457680,33
2019-06-17,기타의료기관,안산사랑상품권 다온(정책),7583900,23
2019-06-17,기타의료기관,안성사랑카드(정책),190200,6
2019-06-17,기타의료기관,안양사랑상품권(정책),1772000,6
2019-06-17,기타의료기관,양주사랑카드(정책),2510000,4
2019-06-17,기타의료기관,양평통보(정책),50000,5
2019-06-17,기타의료기관,오산화폐 오색전(정책),26000,1
2019-06-17,기타의료기관,용인와이페이(정책),15870900,51
2019-06-17,기타의료기관,의왕사랑상품권(정책),55400,3
2019-06-17,기타의료기관,의정부사랑카드(정책),5253900,19
2019-06-17,기타의료기관,이천사랑지역화폐(정책),456400,4
2019-06-17,기타의료기관,파주 Pay(파주페이)(정책),4528650,19
2019-06-17,기타의료기관,평택사랑상품권(정책),461100,9
2019-06-17,기타의료기관,포천사랑상품권(정책),520000,2
2019-06-17,기타의료기관,하남하머니(정책),1574650,8
2019-06-17,기타의료기관,행복화성지역화폐(정책),11897100,25
2019-06-17,농업,Thank You Pay-N(정책),6000,1
2019-06-17,농업,고양페이카드(정책),5000,1
2019-06-17,농업,동두천사랑카드(정책),64000,1
2019-06-17,농업,안성사랑카드(정책),179700,7
2019-06-17,농업,안성사랑카드(정책2),26800,1
2019-06-17,농업,양평통보(정책),56000,2
2019-06-17,농업,여주사랑카드(정책),8000,2
2019-06-17,농업,연천사랑상품권(정책),50000,1
2019-06-17,농업,오산화폐 오색전(정책),34000,1
2019-06-17,농업,용인와이페이(정책),39700,2
2019-06-17,농업,의정부사랑카드(정책),4000,1
2019-06-17,농업,파주 Pay(파주페이)(정책),28000,1
2019-06-17,농업,포천사랑상품권(정책),108000,2
2019-06-17,레저업소,Thank You Pay-N(정책),3831200,223
2019-06-17,레저업소,가평사랑상품권(정책),13000,3
2019-06-17,레저업소,고양페이카드(정책),9953840,528
2019-06-17,레저업소,과천화폐 과천토리(정책),395900,29
2019-06-17,레저업소,광명사랑화폐(정책),2524250,175
2019-06-17,레저업소,광주사랑카드(정책),1507200,78
2019-06-17,레저업소,구리사랑카드(정책),2595300,111
2019-06-17,레저업소,군포愛머니(정책),2881100,155
2019-06-17,레저업소,동두천사랑카드(정책),1356300,51
2019-06-17,레저업소,부천페이(정책),11609820,520
2019-06-17,레저업소,수원페이(정책),9125400,557
2019-06-17,레저업소,안산사랑상품권 다온(정책),7113900,397
2019-06-17,레저업소,안성사랑카드(정책),1585500,63
2019-06-17,레저업소,안성사랑카드(정책2),26400,6
2019-06-17,레저업소,안양사랑상품권(정책),4120700,256
2019-06-17,레저업소,양주사랑카드(시설관리공단),123100,4
2019-06-17,레저업소,양주사랑카드(정책),1379600,60
2019-06-17,레저업소,양평통보(정책),328300,12
2019-06-17,레저업소,여주사랑카드(정책),142900,17
2019-06-17,레저업소,연천사랑상품권(정책),198000,17
2019-06-17,레저업소,오산화폐 오색전(정책),976500,68
2019-06-17,레저업소,용인와이페이(정책),8396060,446
2019-06-17,레저업소,의왕사랑상품권(정책),478100,35
2019-06-17,레저업소,의정부사랑카드(정책),3720300,235
2019-06-17,레저업소,이천사랑지역화폐(정책),1503200,62
2019-06-17,레저업소,파주 Pay(파주페이)(정책),2373700,151
2019-06-17,레저업소,평택사랑상품권(정책),2419900,152
2019-06-17,레저업소,포천사랑상품권(정책),412600,32
2019-06-17,레저업소,하남하머니(정책),1384900,66
2019-06-17,레저업소,행복화성지역화폐(정책),5521300,300
2019-06-17,레져용품,Thank You Pay-N(정책),1504530,16
2019-06-17,레져용품,가평사랑상품권(정책),67500,1
2019-06-17,레져용품,고양페이카드(정책),4914470,29
2019-06-17,레져용품,과천화폐 과천토리(정책),20000,1
2019-06-17,레져용품,광명사랑화폐(정책),388000,6
2019-06-17,레져용품,광주사랑카드(정책),1198500,11
2019-06-17,레져용품,구리사랑카드(정책),334300,5
2019-06-17,레져용품,군포愛머니(정책),511500,8
2019-06-17,레져용품,동두천사랑카드(정책),636900,6
