weekly_from_mon,가맹점업종명,결제상품명,결제총액,결제횟수
2019-06-03,수리서비스,행복화성지역화폐,1518250,76
2019-06-03,숙박업,Thank You Pay-N,22000,2
2019-06-03,숙박업,가평사랑상품권,40600,1
2019-06-03,숙박업,고양페이카드,150000,3
2019-06-03,숙박업,광주사랑카드,25000,1
2019-06-03,숙박업,군포愛머니,56000,3
2019-06-03,숙박업,동두천사랑카드,20000,1
2019-06-03,숙박업,부천페이,265000,7
2019-06-03,숙박업,수원페이,397000,10
2019-06-03,숙박업,양평통보,499000,6
2019-06-03,숙박업,여주사랑카드,110000,2
2019-06-03,숙박업,오산화폐 오색전,70000,2
2019-06-03,숙박업,의정부사랑카드,120000,4
2019-06-03,숙박업,하남하머니,50000,1
2019-06-03,신변잡화,Thank You Pay-N,1236140,34
2019-06-03,신변잡화,가평사랑상품권,51050,6
2019-06-03,신변잡화,고양페이카드,316670,26
2019-06-03,신변잡화,과천화폐 과천토리,10000,1
2019-06-03,신변잡화,광명사랑화폐,170750,12
2019-06-03,신변잡화,광주사랑카드,60400,4
2019-06-03,신변잡화,구리사랑카드,215000,3
2019-06-03,신변잡화,군포愛머니,3147980,65
2019-06-03,신변잡화,동두천사랑카드,125250,8
2019-06-03,신변잡화,부천페이,2043170,106
2019-06-03,신변잡화,수원페이,802270,55
2019-06-03,신변잡화,안산사랑상품권 다온,1277480,60
2019-06-03,신변잡화,안성사랑카드,681260,21
2019-06-03,신변잡화,양주사랑카드,698040,23
2019-06-03,신변잡화,양평통보,681840,24
2019-06-03,신변잡화,여주사랑카드,569450,23
2019-06-03,신변잡화,연천사랑상품권,184300,10
2019-06-03,신변잡화,오산화폐 오색전,469820,24
2019-06-03,신변잡화,용인와이페이,447250,30
2019-06-03,신변잡화,의정부사랑카드,932074,36
2019-06-03,신변잡화,이천사랑지역화폐,250080,15
2019-06-03,신변잡화,하남하머니,1369832,38
2019-06-03,신변잡화,행복화성지역화폐,557050,16
2019-06-03,약국,Thank You Pay-N,2026050,171
2019-06-03,약국,가평사랑상품권,73600,9
2019-06-03,약국,고양페이카드,1833770,124
2019-06-03,약국,과천화폐 과천토리,1038790,57
2019-06-03,약국,광명사랑화폐,954320,80
2019-06-03,약국,광주사랑카드,516650,53
2019-06-03,약국,구리사랑카드,448410,48
2019-06-03,약국,군포愛머니,5995660,294
2019-06-03,약국,동두천사랑카드,152700,23
2019-06-03,약국,부천페이,3861150,315
2019-06-03,약국,수원페이,2552870,240
2019-06-03,약국,안산사랑상품권 다온,2807220,234
2019-06-03,약국,안성사랑카드,823590,77
2019-06-03,약국,양주사랑카드,1385760,84
2019-06-03,약국,양평통보,1820790,88
2019-06-03,약국,여주사랑카드,672090,55
2019-06-03,약국,연천사랑상품권,274650,16
2019-06-03,약국,오산화폐 오색전,1370470,114
2019-06-03,약국,용인와이페이,4271460,296
2019-06-03,약국,의정부사랑카드,1180970,106
2019-06-03,약국,이천사랑지역화폐,439550,52
2019-06-03,약국,하남하머니,7383310,277
2019-06-03,약국,행복화성지역화폐,3978994,257
2019-06-03,여행,부천페이,37500,1
2019-06-03,여행,이천사랑지역화폐,5800,1
2019-06-03,연료판매점,가평사랑상품권,865746,17
2019-06-03,연료판매점,과천화폐 과천토리,199314,4
2019-06-03,연료판매점,군포愛머니,8965565,77
2019-06-03,연료판매점,동두천사랑카드,90000,2
2019-06-03,연료판매점,수원페이,1823346,19
2019-06-03,연료판매점,안성사랑카드,3889302,64
2019-06-03,연료판매점,양주사랑카드,1454349,22
2019-06-03,연료판매점,양평통보,16328345,150
2019-06-03,연료판매점,여주사랑카드,452945,6
2019-06-03,연료판매점,연천사랑상품권,106000,2
2019-06-03,연료판매점,오산화폐 오색전,2622862,39
2019-06-03,연료판매점,용인와이페이,827123,18
2019-06-03,연료판매점,의정부사랑카드,289000,5
2019-06-03,연료판매점,하남하머니,16737328,107
2019-06-03,연료판매점,행복화성지역화폐,949930,17
2019-06-03,용역 서비스,Thank You Pay-N,38300,9
2019-06-03,용역 서비스,고양페이카드,159000,4
2019-06-03,용역 서비스,과천화폐 과천토리,173300,3
2019-06-03,용역 서비스,광명사랑화폐,166000,6
2019-06-03,용역 서비스,구리사랑카드,18900,2
2019-06-03,용역 서비스,군포愛머니,1121735,29
2019-06-03,용역 서비스,부천페이,1185600,34
2019-06-03,용역 서비스,수원페이,550100,16
2019-06-03,용역 서비스,안산사랑상품권 다온,428500,8
2019-06-03,용역 서비스,안성사랑카드,37000,1
2019-06-03,용역 서비스,양주사랑카드,172500,8
2019-06-03,용역 서비스,양평통보,100500,5
2019-06-03,용역 서비스,오산화폐 오색전,10000,1
2019-06-03,용역 서비스,용인와이페이,234100,11
2019-06-03,용역 서비스,의정부사랑카드,258900,5
2019-06-03,용역 서비스,이천사랑지역화폐,1500,1
2019-06-03,용역 서비스,하남하머니,161900,10
2019-06-03,용역 서비스,행복화성지역화폐,985700,24
2019-06-03,유통업 비영리,Thank You Pay-N,213300,5
2019-06-03,유통업 비영리,가평사랑상품권,1430860,15
2019-06-03,유통업 비영리,과천화폐 과천토리,4313440,8
2019-06-03,유통업 비영리,군포愛머니,4582900,15
2019-06-03,유통업 비영리,수원페이,124400,4
2019-06-03,유통업 비영리,안산사랑상품권 다온,1084360,17
2019-06-03,유통업 비영리,안성사랑카드,6769400,57
2019-06-03,유통업 비영리,양주사랑카드,6068210,46
2019-06-03,유통업 비영리,양평통보,19524450,90
2019-06-03,유통업 비영리,오산화폐 오색전,115390,2
2019-06-03,유통업 비영리,의정부사랑카드,239250,4
2019-06-03,유통업 비영리,하남하머니,3585630,21
2019-06-03,유통업 영리,Thank You Pay-N,17804170,1103
2019-06-03,유통업 영리,가평사랑상품권,1498400,102
2019-06-03,유통업 영리,고양페이카드,7657500,800
2019-06-03,유통업 영리,과천화폐 과천토리,6088760,115
2019-06-03,유통업 영리,광명사랑화폐,5165983,384
2019-06-03,유통업 영리,광주사랑카드,5359780,331
2019-06-03,유통업 영리,구리사랑카드,1637700,158
2019-06-03,유통업 영리,군포愛머니,46087615,1068
2019-06-03,유통업 영리,동두천사랑카드,1906820,161
2019-06-03,유통업 영리,부천페이,39464700,2113
2019-06-03,유통업 영리,수원페이,23042115,2016
2019-06-03,유통업 영리,안산사랑상품권 다온,32204120,1329
2019-06-03,유통업 영리,안성사랑카드,5959360,369
2019-06-03,유통업 영리,양주사랑카드,8123740,582
2019-06-03,유통업 영리,양평통보,26170390,597
2019-06-03,유통업 영리,여주사랑카드,4462670,260
2019-06-03,유통업 영리,연천사랑상품권,1681980,102
2019-06-03,유통업 영리,오산화폐 오색전,15466620,647
2019-06-03,유통업 영리,용인와이페이,9554180,889
2019-06-03,유통업 영리,의정부사랑카드,11613800,818
2019-06-03,유통업 영리,이천사랑지역화폐,1875760,194
2019-06-03,유통업 영리,파주 Pay(파주페이),7900,3
2019-06-03,유통업 영리,하남하머니,52309005,1076
2019-06-03,유통업 영리,행복화성지역화폐,16317970,1402
2019-06-03,유통업 영리,행복화성지역화폐_화이트,27100,3
2019-06-03,음료식품,Thank You Pay-N,12219680,744
2019-06-03,음료식품,가평사랑상품권,532090,29
2019-06-03,음료식품,고양페이카드,6285960,453
2019-06-03,음료식품,과천화폐 과천토리,3311280,133
2019-06-03,음료식품,광명사랑화폐,6235530,406
2019-06-03,음료식품,광주사랑카드,2493000,140
2019-06-03,음료식품,구리사랑카드,1991330,157
2019-06-03,음료식품,군포愛머니,23933202,975
2019-06-03,음료식품,동두천사랑카드,1310570,78
2019-06-03,음료식품,부천페이,34339807,1947
2019-06-03,음료식품,수원페이,22013924,1299
2019-06-03,음료식품,안산사랑상품권 다온,8256030,502
2019-06-03,음료식품,안성사랑카드,1949210,100
2019-06-03,음료식품,양주사랑카드,4433710,241
2019-06-03,음료식품,양평통보,7483190,232
2019-06-03,음료식품,여주사랑카드,2018690,99
2019-06-03,음료식품,연천사랑상품권,710850,44
2019-06-03,음료식품,오산화폐 오색전,7634800,404
2019-06-03,음료식품,용인와이페이,9226065,645
2019-06-03,음료식품,의정부사랑카드,9221254,573
2019-06-03,음료식품,이천사랑지역화폐,1460620,95
2019-06-03,음료식품,파주 Pay(파주페이),5400,1
2019-06-03,음료식품,하남하머니,20400980,751
2019-06-03,음료식품,행복화성지역화폐,29775475,1080
2019-06-03,음료식품,행복화성지역화폐_화이트,29000,2
2019-06-03,의류,Thank You Pay-N,2601550,45
2019-06-03,의류,가평사랑상품권,50000,1
2019-06-03,의류,고양페이카드,397300,14
2019-06-03,의류,과천화폐 과천토리,624900,14
2019-06-03,의류,광명사랑화폐,478300,20
2019-06-03,의류,광주사랑카드,357400,12
2019-06-03,의류,구리사랑카드,1138200,20
2019-06-03,의류,군포愛머니,3732600,70
2019-06-03,의류,동두천사랑카드,440000,8
2019-06-03,의류,부천페이,3389420,100
2019-06-03,의류,수원페이,3153690,66
2019-06-03,의류,안산사랑상품권 다온,2405260,52
2019-06-03,의류,안성사랑카드,694400,10
2019-06-03,의류,양주사랑카드,967200,15
2019-06-03,의류,양평통보,1206300,20
2019-06-03,의류,여주사랑카드,425600,14
2019-06-03,의류,연천사랑상품권,147000,4
2019-06-03,의류,오산화폐 오색전,407300,14
2019-06-03,의류,용인와이페이,1902100,31
2019-06-03,의류,의정부사랑카드,2061600,46
2019-06-03,의류,이천사랑지역화폐,654820,12
2019-06-03,의류,하남하머니,2766900,47
2019-06-03,의류,행복화성지역화폐,3047800,77
2019-06-03,의원,Thank You Pay-N,5508300,196
2019-06-03,의원,가평사랑상품권,34700,6
2019-06-03,의원,고양페이카드,2195100,130
2019-06-03,의원,과천화폐 과천토리,1420960,55
2019-06-03,의원,광명사랑화폐,1845800,69
2019-06-03,의원,광주사랑카드,818690,49
2019-06-03,의원,구리사랑카드,3756100,45
2019-06-03,의원,군포愛머니,21120770,434
2019-06-03,의원,동두천사랑카드,237600,20
2019-06-03,의원,부천페이,11463880,390
2019-06-03,의원,수원페이,6523290,236
2019-06-03,의원,안산사랑상품권 다온,7139910,211
2019-06-03,의원,안성사랑카드,2664600,71
2019-06-03,의원,양주사랑카드,6459300,148
2019-06-03,의원,양평통보,4096648,125
2019-06-03,의원,여주사랑카드,1577300,61
2019-06-03,의원,연천사랑상품권,128100,12
2019-06-03,의원,오산화폐 오색전,2237000,83
2019-06-03,의원,용인와이페이,7671640,325
2019-06-03,의원,의정부사랑카드,3494590,136
2019-06-03,의원,이천사랑지역화폐,1420880,56
2019-06-03,의원,하남하머니,21689540,458
2019-06-03,의원,행복화성지역화폐,12619217,375
2019-06-03,의원,행복화성지역화폐_화이트,9000,1
2019-06-03,일반휴게음식,Thank You Pay-N,76613142,3006
2019-06-03,일반휴게음식,가평사랑상품권,4174910,147
2019-06-03,일반휴게음식,고양페이카드,41811590,2188
2019-06-03,일반휴게음식,과천화폐 과천토리,17769192,602
2019-06-03,일반휴게음식,광명사랑화폐,20840130,1002
2019-06-03,일반휴게음식,광주사랑카드,17159480,695
2019-06-03,일반휴게음식,구리사랑카드,13024780,572
2019-06-03,일반휴게음식,군포愛머니,88256840,2900
2019-06-03,일반휴게음식,동두천사랑카드,7523010,357
2019-06-03,일반휴게음식,부천페이,106641575,5010
2019-06-03,일반휴게음식,수원페이,114016480,5158
2019-06-03,일반휴게음식,안산사랑상품권 다온,61145660,2540
2019-06-03,일반휴게음식,안성사랑카드,13715900,524
2019-06-03,일반휴게음식,양주사랑카드,40643920,1492
2019-06-03,일반휴게음식,양평통보,49931915,1443
2019-06-03,일반휴게음식,여주사랑카드,16136660,587
2019-06-03,일반휴게음식,연천사랑상품권,8734250,269
2019-06-03,일반휴게음식,오산화폐 오색전,23084120,1047
2019-06-03,일반휴게음식,용인와이페이,54670920,2762
2019-06-03,일반휴게음식,의정부사랑카드,49627785,2117
2019-06-03,일반휴게음식,이천사랑지역화폐,8754550,364
2019-06-03,일반휴게음식,파주 Pay(파주페이),71000,6
2019-06-03,일반휴게음식,하남하머니,92432435,2626
2019-06-03,일반휴게음식,행복화성지역화폐,109523930,4428
2019-06-03,일반휴게음식,행복화성지역화폐_화이트,194100,8
2019-06-03,자동차정비 유지,Thank You Pay-N,1183330,23
2019-06-03,자동차정비 유지,가평사랑상품권,600,1
2019-06-03,자동차정비 유지,고양페이카드,519000,14
2019-06-03,자동차정비 유지,광명사랑화폐,401700,3
2019-06-03,자동차정비 유지,광주사랑카드,53900,5
2019-06-03,자동차정비 유지,구리사랑카드,615000,4
2019-06-03,자동차정비 유지,군포愛머니,2487128,21
2019-06-03,자동차정비 유지,부천페이,1202790,21
2019-06-03,자동차정비 유지,수원페이,886200,21
2019-06-03,자동차정비 유지,안산사랑상품권 다온,2539800,22
2019-06-03,자동차정비 유지,안성사랑카드,1071000,14
2019-06-03,자동차정비 유지,양주사랑카드,939300,15
2019-06-03,자동차정비 유지,양평통보,2312360,29
2019-06-03,자동차정비 유지,여주사랑카드,436800,7
2019-06-03,자동차정비 유지,연천사랑상품권,428290,2
2019-06-03,자동차정비 유지,오산화폐 오색전,930800,7
2019-06-03,자동차정비 유지,용인와이페이,2538745,24
2019-06-03,자동차정비 유지,의정부사랑카드,547900,13
2019-06-03,자동차정비 유지,이천사랑지역화폐,79300,3
2019-06-03,자동차정비 유지,하남하머니,3454730,42
2019-06-03,자동차정비 유지,행복화성지역화폐,1306585,32
2019-06-03,자동차판매,군포愛머니,80000,1
2019-06-03,자동차판매,수원페이,90000,2
2019-06-03,전기제품,Thank You Pay-N,83000,2
2019-06-03,전기제품,고양페이카드,88000,3
2019-06-03,전기제품,광명사랑화폐,45000,1
2019-06-03,전기제품,광주사랑카드,225500,5
2019-06-03,전기제품,군포愛머니,24000,1
2019-06-03,전기제품,부천페이,366700,12
2019-06-03,전기제품,수원페이,132500,3
2019-06-03,전기제품,안산사랑상품권 다온,199000,4
2019-06-03,전기제품,안성사랑카드,14800,1
2019-06-03,전기제품,양평통보,67300,3
2019-06-03,전기제품,용인와이페이,18700,1
2019-06-03,전기제품,이천사랑지역화폐,12000,1
2019-06-03,전기제품,하남하머니,38000,1
2019-06-03,주방용구,Thank You Pay-N,10500,1
2019-06-03,주방용구,고양페이카드,40000,2
2019-06-03,주방용구,광명사랑화폐,97200,5
2019-06-03,주방용구,군포愛머니,80400,3
2019-06-03,주방용구,동두천사랑카드,123300,3
2019-06-03,주방용구,부천페이,80800,7
2019-06-03,주방용구,수원페이,331100,9
2019-06-03,주방용구,안산사랑상품권 다온,51100,3
2019-06-03,주방용구,안성사랑카드,21000,1
2019-06-03,주방용구,양주사랑카드,161400,3
2019-06-03,주방용구,양평통보,13000,1
2019-06-03,주방용구,연천사랑상품권,4000,1
2019-06-03,주방용구,오산화폐 오색전,32100,3
2019-06-03,주방용구,용인와이페이,40000,1
2019-06-03,주방용구,의정부사랑카드,86000,2
2019-06-03,주방용구,하남하머니,99000,7
2019-06-03,주방용구,행복화성지역화폐,79700,4
2019-06-03,직물,Thank You Pay-N,152000,4
2019-06-03,직물,고양페이카드,105000,2
2019-06-03,직물,광주사랑카드,136000,1
2019-06-03,직물,구리사랑카드,44000,3
2019-06-03,직물,군포愛머니,319000,5
2019-06-03,직물,동두천사랑카드,60000,2
2019-06-03,직물,부천페이,779800,18
2019-06-03,직물,수원페이,299420,8
2019-06-03,직물,안산사랑상품권 다온,417500,7
2019-06-03,직물,안성사랑카드,107000,2
2019-06-03,직물,양주사랑카드,479000,2
2019-06-03,직물,양평통보,105000,2
2019-06-03,직물,여주사랑카드,108000,2
2019-06-03,직물,오산화폐 오색전,35000,1
2019-06-03,직물,용인와이페이,99200,2
2019-06-03,직물,의정부사랑카드,121500,3
2019-06-03,직물,이천사랑지역화폐,34000,2
2019-06-03,직물,하남하머니,2143290,17
2019-06-03,직물,행복화성지역화폐,243000,2
2019-06-03,학원,Thank You Pay-N,19864150,101
2019-06-03,학원,고양페이카드,13906780,64
2019-06-03,학원,과천화폐 과천토리,9641400,43
2019-06-03,학원,광명사랑화폐,7143000,39
2019-06-03,학원,광주사랑카드,1965000,14
2019-06-03,학원,구리사랑카드,3153300,14
2019-06-03,학원,군포愛머니,48351900,198
2019-06-03,학원,동두천사랑카드,150000,1
2019-06-03,학원,부천페이,39981450,189
2019-06-03,학원,수원페이,14945500,86
2019-06-03,학원,안산사랑상품권 다온,13726000,63
2019-06-03,학원,안성사랑카드,3834000,16
2019-06-03,학원,양주사랑카드,14201600,59
2019-06-03,학원,양평통보,4124500,26
2019-06-03,학원,여주사랑카드,1209500,9
2019-06-03,학원,연천사랑상품권,400000,3
2019-06-03,학원,오산화폐 오색전,4968000,26
2019-06-03,학원,용인와이페이,26617900,124
2019-06-03,학원,의정부사랑카드,10059000,58
2019-06-03,학원,이천사랑지역화폐,4160500,21
2019-06-03,학원,하남하머니,39892900,148
2019-06-03,학원,행복화성지역화폐,84183950,339
2019-06-03,회원제형태,Thank You Pay-N,4272000,22
2019-06-03,회원제형태,가평사랑상품권,250000,1
2019-06-03,회원제형태,고양페이카드,3013500,12
2019-06-03,회원제형태,과천화폐 과천토리,2053000,6
2019-06-03,회원제형태,광명사랑화폐,2474908,19
2019-06-03,회원제형태,광주사랑카드,193000,4
2019-06-03,회원제형태,구리사랑카드,792000,5
2019-06-03,회원제형태,군포愛머니,13321100,51
2019-06-03,회원제형태,동두천사랑카드,627000,5
2019-06-03,회원제형태,부천페이,9856150,39
2019-06-03,회원제형태,수원페이,3045900,28
2019-06-03,회원제형태,안산사랑상품권 다온,3185600,20
2019-06-03,회원제형태,안성사랑카드,1100000,3
2019-06-03,회원제형태,양주사랑카드,2633000,13
2019-06-03,회원제형태,양평통보,2340000,9
2019-06-03,회원제형태,여주사랑카드,220000,1
2019-06-03,회원제형태,연천사랑상품권,710000,3
2019-06-03,회원제형태,오산화폐 오색전,205000,3
2019-06-03,회원제형태,용인와이페이,4213500,30
2019-06-03,회원제형태,의정부사랑카드,3311300,20
2019-06-03,회원제형태,이천사랑지역화폐,498000,4
2019-06-03,회원제형태,하남하머니,3504000,28
2019-06-03,회원제형태,행복화성지역화폐,8350250,28
2019-06-10,가구,고양페이카드,13300,1
2019-06-10,가구,광명사랑화폐,470000,1
2019-06-10,가구,부천페이,80000,1
2019-06-10,가구,수원페이,10000,1
2019-06-10,가구,안산사랑상품권 다온,2994600,5
2019-06-10,가구,양평통보,30010,2
2019-06-10,가구,여주사랑카드,400000,1
2019-06-10,가구,하남하머니,64200,4
2019-06-10,가구,행복화성지역화폐,62000,2
2019-06-10,건강식품,Thank You Pay-N,152000,1
2019-06-10,건강식품,가평사랑상품권,50000,1
2019-06-10,건강식품,과천화폐 과천토리,148000,2
2019-06-10,건강식품,광명사랑화폐,10500,1
2019-06-10,건강식품,구리사랑카드,34000,1
2019-06-10,건강식품,군포愛머니,517000,7
2019-06-10,건강식품,부천페이,261200,7
2019-06-10,건강식품,수원페이,765662,10
2019-06-10,건강식품,안산사랑상품권 다온,410000,4
2019-06-10,건강식품,안성사랑카드,75000,1
2019-06-10,건강식품,양주사랑카드,320000,1
2019-06-10,건강식품,양평통보,100000,1
2019-06-10,건강식품,여주사랑카드,20000,1
2019-06-10,건강식품,오산화폐 오색전,489800,3
2019-06-10,건강식품,용인와이페이,273000,2
2019-06-10,건강식품,의정부사랑카드,171000,3
2019-06-10,건강식품,하남하머니,2010300,5
2019-06-10,건강식품,행복화성지역화폐,411050,3
2019-06-10,건축자재,Thank You Pay-N,144300,9
2019-06-10,건축자재,가평사랑상품권,14300,1
2019-06-10,건축자재,고양페이카드,33600,4
2019-06-10,건축자재,과천화폐 과천토리,14000,2
2019-06-10,건축자재,광명사랑화폐,4300,1
2019-06-10,건축자재,구리사랑카드,25000,1
2019-06-10,건축자재,군포愛머니,817200,5
2019-06-10,건축자재,동두천사랑카드,8800,1
2019-06-10,건축자재,부천페이,44960,6
2019-06-10,건축자재,수원페이,117000,3
2019-06-10,건축자재,안산사랑상품권 다온,63000,5
2019-06-10,건축자재,양주사랑카드,155500,4
2019-06-10,건축자재,양평통보,511700,18
2019-06-10,건축자재,여주사랑카드,9900,1
2019-06-10,건축자재,연천사랑상품권,39000,1
2019-06-10,건축자재,오산화폐 오색전,77550,2
2019-06-10,건축자재,용인와이페이,191550,6
2019-06-10,건축자재,의정부사랑카드,15500,1
2019-06-10,건축자재,이천사랑지역화폐,14696,2
2019-06-10,건축자재,파주 Pay(파주페이),14850,1
2019-06-10,건축자재,하남하머니,121200,10
2019-06-10,건축자재,행복화성지역화폐,119500,5
2019-06-10,광학제품,Thank You Pay-N,15000,1
2019-06-10,광학제품,과천화폐 과천토리,31000,1
2019-06-10,광학제품,광명사랑화폐,93000,5
2019-06-10,광학제품,광주사랑카드,30000,1
2019-06-10,광학제품,군포愛머니,164000,10
2019-06-10,광학제품,동두천사랑카드,24000,2
2019-06-10,광학제품,부천페이,120300,7
2019-06-10,광학제품,수원페이,484000,10
2019-06-10,광학제품,안산사랑상품권 다온,375000,5
2019-06-10,광학제품,안성사랑카드,19000,2
2019-06-10,광학제품,양주사랑카드,583200,4
2019-06-10,광학제품,양평통보,46000,4
2019-06-10,광학제품,여주사랑카드,204000,7
2019-06-10,광학제품,용인와이페이,56100,4
2019-06-10,광학제품,의정부사랑카드,164700,5
2019-06-10,광학제품,이천사랑지역화폐,10000,1
2019-06-10,광학제품,하남하머니,226000,8
2019-06-10,광학제품,행복화성지역화폐,841378,6
2019-06-10,기타,Thank You Pay-N,180100,8
2019-06-10,기타,고양페이카드,109000,5
2019-06-10,기타,광명사랑화폐,64000,1
2019-06-10,기타,광주사랑카드,30000,1
2019-06-10,기타,구리사랑카드,94450,3
2019-06-10,기타,군포愛머니,485300,15
2019-06-10,기타,동두천사랑카드,70000,1
2019-06-10,기타,부천페이,791370,14
2019-06-10,기타,수원페이,197900,8
2019-06-10,기타,안산사랑상품권 다온,252400,13
2019-06-10,기타,안성사랑카드,33500,2
2019-06-10,기타,양평통보,354000,11
2019-06-10,기타,여주사랑카드,7500,1
2019-06-10,기타,연천사랑상품권,53700,3
2019-06-10,기타,오산화폐 오색전,35000,1
2019-06-10,기타,용인와이페이,594500,9
2019-06-10,기타,의정부사랑카드,76000,2
2019-06-10,기타,이천사랑지역화폐,14500,2
2019-06-10,기타,하남하머니,332750,6
2019-06-10,기타,행복화성지역화폐,98000,3
2019-06-10,기타의료기관,Thank You Pay-N,277000,10
2019-06-10,기타의료기관,고양페이카드,2502550,12
2019-06-10,기타의료기관,과천화폐 과천토리,146000,4
2019-06-10,기타의료기관,광명사랑화폐,57000,3
2019-06-10,기타의료기관,광주사랑카드,109000,4
2019-06-10,기타의료기관,구리사랑카드,10000,1
2019-06-10,기타의료기관,군포愛머니,1368920,23
2019-06-10,기타의료기관,동두천사랑카드,38000,2
2019-06-10,기타의료기관,부천페이,2743500,16
2019-06-10,기타의료기관,수원페이,10093980,24
2019-06-10,기타의료기관,안산사랑상품권 다온,1113750,11
2019-06-10,기타의료기관,안성사랑카드,94700,2
2019-06-10,기타의료기관,양주사랑카드,1817620,7
2019-06-10,기타의료기관,양평통보,803400,13
2019-06-10,기타의료기관,여주사랑카드,35000,1
2019-06-10,기타의료기관,오산화폐 오색전,53000,2
2019-06-10,기타의료기관,용인와이페이,3191120,16
2019-06-10,기타의료기관,의정부사랑카드,1262940,10
2019-06-10,기타의료기관,하남하머니,4970600,32
2019-06-10,기타의료기관,행복화성지역화폐,7248700,19
2019-06-10,농업,Thank You Pay-N,69000,3
2019-06-10,농업,광주사랑카드,15000,1
2019-06-10,농업,동두천사랑카드,33000,2
2019-06-10,농업,수원페이,41500,3
2019-06-10,농업,안산사랑상품권 다온,37000,1
2019-06-10,농업,안성사랑카드,39000,2
2019-06-10,농업,양주사랑카드,40000,1
2019-06-10,농업,양평통보,365900,11
2019-06-10,농업,여주사랑카드,52000,3
2019-06-10,농업,하남하머니,53000,5
2019-06-10,농업,행복화성지역화폐,56300,2
2019-06-10,레저업소,Thank You Pay-N,4654180,105
2019-06-10,레저업소,가평사랑상품권,44000,1
2019-06-10,레저업소,고양페이카드,1528000,69
2019-06-10,레저업소,과천화폐 과천토리,3147700,20
2019-06-10,레저업소,광명사랑화폐,563800,37
2019-06-10,레저업소,광주사랑카드,378900,26
2019-06-10,레저업소,구리사랑카드,272000,28
2019-06-10,레저업소,군포愛머니,4233050,157
2019-06-10,레저업소,동두천사랑카드,131100,10
2019-06-10,레저업소,부천페이,6970300,195
2019-06-10,레저업소,수원페이,8177100,197
2019-06-10,레저업소,안산사랑상품권 다온,2725100,94
2019-06-10,레저업소,안성사랑카드,691100,26
2019-06-10,레저업소,양주사랑카드,1764050,69
2019-06-10,레저업소,양평통보,1604200,38
2019-06-10,레저업소,여주사랑카드,580800,21
2019-06-10,레저업소,연천사랑상품권,241000,6
2019-06-10,레저업소,오산화폐 오색전,404800,26
2019-06-10,레저업소,용인와이페이,2173640,86
2019-06-10,레저업소,의정부사랑카드,2499704,91
2019-06-10,레저업소,이천사랑지역화폐,339900,20
2019-06-10,레저업소,하남하머니,5793900,123
2019-06-10,레저업소,행복화성지역화폐,6226700,123
2019-06-10,레저업소,행복화성지역화폐_화이트,9700,1
2019-06-10,레져용품,Thank You Pay-N,1843000,21
2019-06-10,레져용품,고양페이카드,156500,5
2019-06-10,레져용품,과천화폐 과천토리,88000,5
2019-06-10,레져용품,광명사랑화폐,536800,6
2019-06-10,레져용품,광주사랑카드,79000,3
2019-06-10,레져용품,구리사랑카드,260600,6
2019-06-10,레져용품,군포愛머니,2443550,25
2019-06-10,레져용품,동두천사랑카드,177000,3
2019-06-10,레져용품,부천페이,2810300,39
2019-06-10,레져용품,수원페이,2572400,17
2019-06-10,레져용품,안산사랑상품권 다온,1264600,23
2019-06-10,레져용품,안성사랑카드,703220,10
2019-06-10,레져용품,양주사랑카드,605000,7
2019-06-10,레져용품,양평통보,2694500,25
2019-06-10,레져용품,여주사랑카드,830500,12
2019-06-10,레져용품,연천사랑상품권,788100,9
2019-06-10,레져용품,오산화폐 오색전,795800,13
2019-06-10,레져용품,용인와이페이,1417600,21
2019-06-10,레져용품,의정부사랑카드,352300,7
2019-06-10,레져용품,이천사랑지역화폐,171400,3
2019-06-10,레져용품,하남하머니,3307200,47
2019-06-10,레져용품,행복화성지역화폐,1823500,33
2019-06-10,문화.취미,Thank You Pay-N,2265000,38
2019-06-10,문화.취미,가평사랑상품권,36500,4
2019-06-10,문화.취미,고양페이카드,268000,12
2019-06-10,문화.취미,과천화폐 과천토리,61000,4
2019-06-10,문화.취미,광명사랑화폐,64500,8
2019-06-10,문화.취미,광주사랑카드,99500,6
2019-06-10,문화.취미,구리사랑카드,35000,1
2019-06-10,문화.취미,군포愛머니,601950,22
2019-06-10,문화.취미,동두천사랑카드,24000,3
2019-06-10,문화.취미,부천페이,1560250,51
2019-06-10,문화.취미,수원페이,1829680,58
2019-06-10,문화.취미,안산사랑상품권 다온,753500,26
2019-06-10,문화.취미,안성사랑카드,111000,7
2019-06-10,문화.취미,양주사랑카드,1117800,27
2019-06-10,문화.취미,양평통보,905300,27
2019-06-10,문화.취미,여주사랑카드,249000,8
2019-06-10,문화.취미,연천사랑상품권,75500,5
2019-06-10,문화.취미,오산화폐 오색전,425700,12
2019-06-10,문화.취미,용인와이페이,802100,23
2019-06-10,문화.취미,의정부사랑카드,437560,18
2019-06-10,문화.취미,이천사랑지역화폐,52800,3
2019-06-10,문화.취미,하남하머니,843800,28
2019-06-10,문화.취미,행복화성지역화폐,787900,30
2019-06-10,병원,Thank You Pay-N,179800,11
2019-06-10,병원,과천화폐 과천토리,188100,2
2019-06-10,병원,광주사랑카드,4700,1
2019-06-10,병원,군포愛머니,3485220,29
2019-06-10,병원,동두천사랑카드,23000,1
2019-06-10,병원,부천페이,300000,3
