,month,day,week,MCT_CAT_CD,city,year,USE_AMT,USE_CNT,date,covid19
6866,4,16,16,요식업소,daegu,2020,1100290,56041,4.16,4.0
6867,4,16,16,요식업소,seoul,2019,5641292,431451,4.16,2.0
6868,4,16,16,요식업소,seoul,2020,4529117,363788,4.16,2.0
6869,4,16,16,유통업,daegu,2019,2093652,96914,4.16,4.0
6870,4,16,16,유통업,daegu,2020,1602584,78176,4.16,4.0
6871,4,16,16,유통업,seoul,2019,6498798,352305,4.16,2.0
6872,4,16,16,유통업,seoul,2020,4949352,263851,4.16,2.0
6873,4,16,16,음료식품,daegu,2019,310891,17274,4.16,4.0
6874,4,16,16,음료식품,daegu,2020,283374,14703,4.16,4.0
6875,4,16,16,음료식품,seoul,2019,391269,34009,4.16,2.0
6876,4,16,16,음료식품,seoul,2020,368299,27346,4.16,2.0
6877,4,16,16,의료기관,daegu,2019,3279649,38348,4.16,4.0
6878,4,16,16,의료기관,daegu,2020,1889211,30715,4.16,4.0
6879,4,16,16,의료기관,seoul,2019,4291538,62995,4.16,2.0
6880,4,16,16,의료기관,seoul,2020,2571493,62152,4.16,2.0
6881,4,16,16,의복,daegu,2019,354175,4705,4.16,4.0
6882,4,16,16,의복,daegu,2020,222140,2330,4.16,4.0
6883,4,16,16,의복,seoul,2019,548535,7620,4.16,2.0
6884,4,16,16,의복,seoul,2020,264375,4315,4.16,2.0
6885,4,16,16,자동차정비,daegu,2019,239042,2865,4.16,4.0
6886,4,16,16,자동차정비,daegu,2020,104846,2071,4.16,4.0
6887,4,16,16,자동차정비,seoul,2019,156616,11575,4.16,2.0
6888,4,16,16,자동차정비,seoul,2020,102965,6617,4.16,2.0
6889,4,16,16,자동차판매,daegu,2019,51086,85,4.16,4.0
6890,4,16,16,자동차판매,daegu,2020,37069,71,4.16,4.0
6891,4,16,16,자동차판매,seoul,2019,36098,139,4.16,2.0
6892,4,16,16,자동차판매,seoul,2020,14378,113,4.16,2.0
6893,4,16,16,전기,daegu,2019,331,6,4.16,4.0
6894,4,16,16,전기,daegu,2020,5936,10,4.16,4.0
6895,4,16,16,전기,seoul,2019,5554,44,4.16,2.0
6896,4,16,16,전기,seoul,2020,2217,40,4.16,2.0
6897,4,16,16,주방용구,daegu,2019,24785,163,4.16,4.0
6898,4,16,16,주방용구,daegu,2020,5234,112,4.16,4.0
6899,4,16,16,주방용구,seoul,2019,79659,447,4.16,2.0
6900,4,16,16,주방용구,seoul,2020,52795,393,4.16,2.0
6901,4,16,16,직물,daegu,2019,14989,252,4.16,4.0
6902,4,16,16,직물,daegu,2020,82680,156,4.16,4.0
6903,4,16,16,직물,seoul,2019,57310,295,4.16,2.0
6904,4,16,16,직물,seoul,2020,39430,273,4.16,2.0
6905,4,17,16,가구,daegu,2019,16786,72,4.17,0.0
6906,4,17,16,가구,daegu,2020,24441,55,4.17,0.0
6907,4,17,16,가구,seoul,2019,28654,79,4.17,2.0
6908,4,17,16,가구,seoul,2020,79405,96,4.17,2.0
6909,4,17,16,가전,daegu,2019,50990,243,4.17,0.0
6910,4,17,16,가전,daegu,2020,24421,100,4.17,0.0
6911,4,17,16,가전,seoul,2019,216380,935,4.17,2.0
6912,4,17,16,가전,seoul,2020,82720,574,4.17,2.0
6913,4,17,16,광학제품,daegu,2019,11430,199,4.17,0.0
6914,4,17,16,광학제품,daegu,2020,16647,113,4.17,0.0
6915,4,17,16,광학제품,seoul,2019,42378,617,4.17,2.0
6916,4,17,16,광학제품,seoul,2020,34035,631,4.17,2.0
6917,4,17,16,레저업소,daegu,2019,145932,4525,4.17,0.0
6918,4,17,16,레저업소,daegu,2020,80103,3340,4.17,0.0
6919,4,17,16,레저업소,seoul,2019,295500,13753,4.17,2.0
6920,4,17,16,레저업소,seoul,2020,229711,12900,4.17,2.0
6921,4,17,16,레저용품,daegu,2019,131651,1398,4.17,0.0
6922,4,17,16,레저용품,daegu,2020,72934,660,4.17,0.0
6923,4,17,16,레저용품,seoul,2019,517490,6749,4.17,2.0
6924,4,17,16,레저용품,seoul,2020,334146,4756,4.17,2.0
6925,4,17,16,문화취미,daegu,2019,82824,2491,4.17,0.0
6926,4,17,16,문화취미,daegu,2020,27502,775,4.17,0.0
6927,4,17,16,문화취미,seoul,2019,43445,2364,4.17,2.0
6928,4,17,16,문화취미,seoul,2020,35598,1894,4.17,2.0
6929,4,17,16,보건위생,daegu,2019,250968,5599,4.17,0.0
6930,4,17,16,보건위생,daegu,2020,157097,3125,4.17,0.0
6931,4,17,16,보건위생,seoul,2019,535111,12795,4.17,2.0
6932,4,17,16,보건위생,seoul,2020,408247,8704,4.17,2.0
6933,4,17,16,사무통신,daegu,2019,419854,59307,4.17,0.0
6934,4,17,16,사무통신,daegu,2020,304563,43239,4.17,0.0
6935,4,17,16,사무통신,seoul,2019,409008,43827,4.17,2.0
6936,4,17,16,사무통신,seoul,2020,316463,19413,4.17,2.0
6937,4,17,16,서적문구,daegu,2019,43277,2598,4.17,0.0
6938,4,17,16,서적문구,daegu,2020,39834,1847,4.17,0.0
6939,4,17,16,서적문구,seoul,2019,162129,11620,4.17,2.0
6940,4,17,16,서적문구,seoul,2020,125111,5526,4.17,2.0
6941,4,17,16,수리서비스,daegu,2019,37784,1249,4.17,0.0
6942,4,17,16,수리서비스,daegu,2020,19181,514,4.17,0.0
6943,4,17,16,수리서비스,seoul,2019,48246,2031,4.17,2.0
6944,4,17,16,수리서비스,seoul,2020,40498,1141,4.17,2.0
6945,4,17,16,숙박,daegu,2019,65025,795,4.17,0.0
6946,4,17,16,숙박,daegu,2020,30249,440,4.17,0.0
6947,4,17,16,숙박,seoul,2019,303282,2661,4.17,2.0
6948,4,17,16,숙박,seoul,2020,281267,1926,4.17,2.0
6949,4,17,16,신변잡화,daegu,2019,77114,1690,4.17,0.0
6950,4,17,16,신변잡화,daegu,2020,19302,645,4.17,0.0
6951,4,17,16,신변잡화,seoul,2019,119624,2978,4.17,2.0
6952,4,17,16,신변잡화,seoul,2020,85541,1556,4.17,2.0
6953,4,17,16,연료판매,daegu,2019,689902,15622,4.17,0.0
6954,4,17,16,연료판매,daegu,2020,515854,10304,4.17,0.0
6955,4,17,16,연료판매,seoul,2019,426852,10884,4.17,2.0
6956,4,17,16,연료판매,seoul,2020,298562,7817,4.17,2.0
6957,4,17,16,요식업소,daegu,2019,1704493,83644,4.17,0.0
6958,4,17,16,요식업소,daegu,2020,1283476,55554,4.17,0.0
6959,4,17,16,요식업소,seoul,2019,5694245,438961,4.17,2.0
6960,4,17,16,요식업소,seoul,2020,4766501,354862,4.17,2.0
6961,4,17,16,유통업,daegu,2019,2880107,108938,4.17,0.0
6962,4,17,16,유통업,daegu,2020,1667788,75788,4.17,0.0
6963,4,17,16,유통업,seoul,2019,6123617,353092,4.17,2.0
6964,4,17,16,유통업,seoul,2020,6209092,261965,4.17,2.0
6965,4,17,16,음료식품,daegu,2019,268152,16954,4.17,0.0
6966,4,17,16,음료식품,daegu,2020,267813,14383,4.17,0.0
6967,4,17,16,음료식품,seoul,2019,388225,33917,4.17,2.0
6968,4,17,16,음료식품,seoul,2020,388557,29351,4.17,2.0
6969,4,17,16,의료기관,daegu,2019,2316109,36357,4.17,0.0
6970,4,17,16,의료기관,daegu,2020,2211828,30872,4.17,0.0
6971,4,17,16,의료기관,seoul,2019,2449401,59625,4.17,2.0
6972,4,17,16,의료기관,seoul,2020,2421551,58963,4.17,2.0
6973,4,17,16,의복,daegu,2019,306630,4463,4.17,0.0
6974,4,17,16,의복,daegu,2020,140623,1475,4.17,0.0
6975,4,17,16,의복,seoul,2019,548719,8566,4.17,2.0
6976,4,17,16,의복,seoul,2020,245544,3377,4.17,2.0
6977,4,17,16,자동차정비,daegu,2019,201057,2975,4.17,0.0
6978,4,17,16,자동차정비,daegu,2020,203498,1807,4.17,0.0
6979,4,17,16,자동차정비,seoul,2019,156290,11663,4.17,2.0
6980,4,17,16,자동차정비,seoul,2020,99495,6430,4.17,2.0
6981,4,17,16,자동차판매,daegu,2019,16378,76,4.17,0.0
6982,4,17,16,자동차판매,daegu,2020,83170,108,4.17,0.0
6983,4,17,16,자동차판매,seoul,2019,14771,94,4.17,2.0
6984,4,17,16,자동차판매,seoul,2020,3365,35,4.17,2.0
6985,4,17,16,전기,daegu,2019,1132,6,4.17,0.0
6986,4,17,16,전기,daegu,2020,4654,10,4.17,0.0
6987,4,17,16,전기,seoul,2019,7737,25,4.17,2.0
6988,4,17,16,전기,seoul,2020,6243,50,4.17,2.0
6989,4,17,16,주방용구,daegu,2019,11722,170,4.17,0.0
6990,4,17,16,주방용구,daegu,2020,1717,47,4.17,0.0
6991,4,17,16,주방용구,seoul,2019,85707,413,4.17,2.0
6992,4,17,16,주방용구,seoul,2020,53497,227,4.17,2.0
6993,4,17,16,직물,daegu,2019,26723,178,4.17,0.0
6994,4,17,16,직물,daegu,2020,8563,71,4.17,0.0
6995,4,17,16,직물,seoul,2019,43832,364,4.17,2.0
6996,4,17,16,직물,seoul,2020,58693,227,4.17,2.0
6997,4,18,16,가구,daegu,2019,15953,64,4.18,3.0
6998,4,18,16,가구,daegu,2020,83802,124,4.18,3.0
6999,4,18,16,가구,seoul,2019,18779,83,4.18,1.0
7000,4,18,16,가구,seoul,2020,65974,97,4.18,1.0
7001,4,18,16,가전,daegu,2019,60463,218,4.18,3.0
7002,4,18,16,가전,daegu,2020,30211,131,4.18,3.0
7003,4,18,16,가전,seoul,2019,155102,809,4.18,1.0
7004,4,18,16,가전,seoul,2020,111050,619,4.18,1.0
7005,4,18,16,광학제품,daegu,2019,4701,236,4.18,3.0
7006,4,18,16,광학제품,daegu,2020,9276,160,4.18,3.0
7007,4,18,16,광학제품,seoul,2019,27755,674,4.18,1.0
7008,4,18,16,광학제품,seoul,2020,25024,420,4.18,1.0
7009,4,18,16,레저업소,daegu,2019,123108,4364,4.18,3.0
7010,4,18,16,레저업소,daegu,2020,74785,4336,4.18,3.0
7011,4,18,16,레저업소,seoul,2019,307095,14404,4.18,1.0
7012,4,18,16,레저업소,seoul,2020,235161,16346,4.18,1.0
7013,4,18,16,레저용품,daegu,2019,147924,1499,4.18,3.0
7014,4,18,16,레저용품,daegu,2020,181774,1621,4.18,3.0
7015,4,18,16,레저용품,seoul,2019,442276,6010,4.18,1.0
7016,4,18,16,레저용품,seoul,2020,922390,11853,4.18,1.0
7017,4,18,16,문화취미,daegu,2019,105896,2549,4.18,3.0
7018,4,18,16,문화취미,daegu,2020,63728,1472,4.18,3.0
7019,4,18,16,문화취미,seoul,2019,54150,2150,4.18,1.0
7020,4,18,16,문화취미,seoul,2020,71510,2469,4.18,1.0
7021,4,18,16,보건위생,daegu,2019,232277,5439,4.18,3.0
7022,4,18,16,보건위생,daegu,2020,288053,5047,4.18,3.0
7023,4,18,16,보건위생,seoul,2019,529926,12042,4.18,1.0
7024,4,18,16,보건위생,seoul,2020,602670,12339,4.18,1.0
7025,4,18,16,사무통신,daegu,2019,430067,61339,4.18,3.0
7026,4,18,16,사무통신,daegu,2020,280039,39736,4.18,3.0
7027,4,18,16,사무통신,seoul,2019,441262,44096,4.18,1.0
7028,4,18,16,사무통신,seoul,2020,185287,19113,4.18,1.0
7029,4,18,16,서적문구,daegu,2019,67637,2391,4.18,3.0
7030,4,18,16,서적문구,daegu,2020,53125,2588,4.18,3.0
7031,4,18,16,서적문구,seoul,2019,178308,10760,4.18,1.0
7032,4,18,16,서적문구,seoul,2020,126125,6419,4.18,1.0
7033,4,18,16,수리서비스,daegu,2019,27700,920,4.18,3.0
7034,4,18,16,수리서비스,daegu,2020,27663,1054,4.18,3.0
7035,4,18,16,수리서비스,seoul,2019,42064,1506,4.18,1.0
7036,4,18,16,수리서비스,seoul,2020,62333,2200,4.18,1.0
7037,4,18,16,숙박,daegu,2019,57888,921,4.18,3.0
7038,4,18,16,숙박,daegu,2020,99601,512,4.18,3.0
7039,4,18,16,숙박,seoul,2019,325399,2926,4.18,1.0
7040,4,18,16,숙박,seoul,2020,501498,2873,4.18,1.0
7041,4,18,16,신변잡화,daegu,2019,130921,1817,4.18,3.0
7042,4,18,16,신변잡화,daegu,2020,98911,1733,4.18,3.0
7043,4,18,16,신변잡화,seoul,2019,90338,2657,4.18,1.0
7044,4,18,16,신변잡화,seoul,2020,94169,2219,4.18,1.0
7045,4,18,16,연료판매,daegu,2019,732699,15917,4.18,3.0
7046,4,18,16,연료판매,daegu,2020,509309,12240,4.18,3.0
7047,4,18,16,연료판매,seoul,2019,399134,10499,4.18,1.0
7048,4,18,16,연료판매,seoul,2020,353299,9984,4.18,1.0
7049,4,18,16,요식업소,daegu,2019,1768201,84923,4.18,3.0
7050,4,18,16,요식업소,daegu,2020,1753428,74080,4.18,3.0
7051,4,18,16,요식업소,seoul,2019,5458919,418175,4.18,1.0
7052,4,18,16,요식업소,seoul,2020,5057960,369031,4.18,1.0
7053,4,18,16,유통업,daegu,2019,2034775,102191,4.18,3.0
7054,4,18,16,유통업,daegu,2020,2389815,91969,4.18,3.0
7055,4,18,16,유통업,seoul,2019,6022850,334941,4.18,1.0
7056,4,18,16,유통업,seoul,2020,8896313,272417,4.18,1.0
7057,4,18,16,음료식품,daegu,2019,231387,16049,4.18,3.0
7058,4,18,16,음료식품,daegu,2020,386123,17941,4.18,3.0
7059,4,18,16,음료식품,seoul,2019,402093,32933,4.18,1.0
7060,4,18,16,음료식품,seoul,2020,440493,27739,4.18,1.0
7061,4,18,16,의료기관,daegu,2019,2018868,35325,4.18,3.0
7062,4,18,16,의료기관,daegu,2020,1581934,28575,4.18,3.0
7063,4,18,16,의료기관,seoul,2019,2523099,57900,4.18,1.0
7064,4,18,16,의료기관,seoul,2020,1953874,50371,4.18,1.0
7065,4,18,16,의복,daegu,2019,368138,4984,4.18,3.0
7066,4,18,16,의복,daegu,2020,305329,4345,4.18,3.0
7067,4,18,16,의복,seoul,2019,538018,7844,4.18,1.0
7068,4,18,16,의복,seoul,2020,359215,6444,4.18,1.0
7069,4,18,16,자동차정비,daegu,2019,179293,2888,4.18,3.0
7070,4,18,16,자동차정비,daegu,2020,204472,2405,4.18,3.0
7071,4,18,16,자동차정비,seoul,2019,140898,11093,4.18,1.0
7072,4,18,16,자동차정비,seoul,2020,148180,8378,4.18,1.0
7073,4,18,16,자동차판매,daegu,2019,67442,106,4.18,3.0
7074,4,18,16,자동차판매,daegu,2020,36928,161,4.18,3.0
7075,4,18,16,자동차판매,seoul,2019,70724,59,4.18,1.0
7076,4,18,16,자동차판매,seoul,2020,20118,112,4.18,1.0
7077,4,18,16,전기,daegu,2019,2514,12,4.18,3.0
7078,4,18,16,전기,daegu,2020,100,5,4.18,3.0
7079,4,18,16,전기,seoul,2019,10057,44,4.18,1.0
7080,4,18,16,전기,seoul,2020,2415,35,4.18,1.0
7081,4,18,16,주방용구,daegu,2019,6343,245,4.18,3.0
7082,4,18,16,주방용구,daegu,2020,20541,151,4.18,3.0
7083,4,18,16,주방용구,seoul,2019,42668,353,4.18,1.0
7084,4,18,16,주방용구,seoul,2020,102812,522,4.18,1.0
7085,4,18,16,직물,daegu,2019,11822,163,4.18,3.0
7086,4,18,16,직물,daegu,2020,23883,226,4.18,3.0
7087,4,18,16,직물,seoul,2019,16258,243,4.18,1.0
7088,4,18,16,직물,seoul,2020,42014,292,4.18,1.0
7089,4,19,16,가구,daegu,2019,33045,57,4.19,2.0
7090,4,19,16,가구,daegu,2020,26251,46,4.19,2.0
7091,4,19,16,가구,seoul,2019,38579,98,4.19,2.0
7092,4,19,16,가구,seoul,2020,33932,63,4.19,2.0
7093,4,19,16,가전,daegu,2019,35577,169,4.19,2.0
7094,4,19,16,가전,daegu,2020,71389,82,4.19,2.0
7095,4,19,16,가전,seoul,2019,226227,852,4.19,2.0
7096,4,19,16,가전,seoul,2020,145803,354,4.19,2.0
7097,4,19,16,광학제품,daegu,2019,20167,252,4.19,2.0
7098,4,19,16,광학제품,daegu,2020,17322,113,4.19,2.0
7099,4,19,16,광학제품,seoul,2019,42960,754,4.19,2.0
7100,4,19,16,광학제품,seoul,2020,8837,165,4.19,2.0
7101,4,19,16,레저업소,daegu,2019,148467,5008,4.19,2.0
7102,4,19,16,레저업소,daegu,2020,55638,4002,4.19,2.0
7103,4,19,16,레저업소,seoul,2019,334903,16892,4.19,2.0
7104,4,19,16,레저업소,seoul,2020,159039,14507,4.19,2.0
7105,4,19,16,레저용품,daegu,2019,120987,1411,4.19,2.0
7106,4,19,16,레저용품,daegu,2020,99630,894,4.19,2.0
7107,4,19,16,레저용품,seoul,2019,541065,7096,4.19,2.0
7108,4,19,16,레저용품,seoul,2020,590700,7797,4.19,2.0
7109,4,19,16,문화취미,daegu,2019,94488,2614,4.19,2.0
7110,4,19,16,문화취미,daegu,2020,43780,787,4.19,2.0
7111,4,19,16,문화취미,seoul,2019,58528,2704,4.19,2.0
7112,4,19,16,문화취미,seoul,2020,49153,1800,4.19,2.0
7113,4,19,16,보건위생,daegu,2019,233372,5443,4.19,2.0
7114,4,19,16,보건위생,daegu,2020,153310,2642,4.19,2.0
7115,4,19,16,보건위생,seoul,2019,708101,14688,4.19,2.0
7116,4,19,16,보건위생,seoul,2020,314000,7972,4.19,2.0
7117,4,19,16,사무통신,daegu,2019,492146,69390,4.19,2.0
7118,4,19,16,사무통신,daegu,2020,226268,31898,4.19,2.0
7119,4,19,16,사무통신,seoul,2019,469504,46729,4.19,2.0
7120,4,19,16,사무통신,seoul,2020,144375,15560,4.19,2.0
7121,4,19,16,서적문구,daegu,2019,62221,2695,4.19,2.0
7122,4,19,16,서적문구,daegu,2020,32685,1406,4.19,2.0
7123,4,19,16,서적문구,seoul,2019,230515,10078,4.19,2.0
7124,4,19,16,서적문구,seoul,2020,73044,4657,4.19,2.0
7125,4,19,16,수리서비스,daegu,2019,28445,1059,4.19,2.0
7126,4,19,16,수리서비스,daegu,2020,5878,123,4.19,2.0
7127,4,19,16,수리서비스,seoul,2019,30644,1621,4.19,2.0
7128,4,19,16,수리서비스,seoul,2020,4258,253,4.19,2.0
7129,4,19,16,숙박,daegu,2019,83954,1072,4.19,2.0
7130,4,19,16,숙박,daegu,2020,37931,597,4.19,2.0
7131,4,19,16,숙박,seoul,2019,308330,3098,4.19,2.0
7132,4,19,16,숙박,seoul,2020,262710,2374,4.19,2.0
7133,4,19,16,신변잡화,daegu,2019,78161,1812,4.19,2.0
7134,4,19,16,신변잡화,daegu,2020,69202,684,4.19,2.0
7135,4,19,16,신변잡화,seoul,2019,150181,3407,4.19,2.0
7136,4,19,16,신변잡화,seoul,2020,68120,1147,4.19,2.0
7137,4,19,16,연료판매,daegu,2019,737752,16220,4.19,2.0
7138,4,19,16,연료판매,daegu,2020,367350,8775,4.19,2.0
7139,4,19,16,연료판매,seoul,2019,472776,11863,4.19,2.0
7140,4,19,16,연료판매,seoul,2020,264375,7123,4.19,2.0
7141,4,19,16,요식업소,daegu,2019,2066442,87868,4.19,2.0
7142,4,19,16,요식업소,daegu,2020,1196207,49310,4.19,2.0
7143,4,19,16,요식업소,seoul,2019,6312079,457448,4.19,2.0
7144,4,19,16,요식업소,seoul,2020,3405764,262990,4.19,2.0
7145,4,19,16,유통업,daegu,2019,2457166,98974,4.19,2.0
7146,4,19,16,유통업,daegu,2020,1979649,68869,4.19,2.0
7147,4,19,16,유통업,seoul,2019,8194588,355222,4.19,2.0
7148,4,19,16,유통업,seoul,2020,7265816,209904,4.19,2.0
7149,4,19,16,음료식품,daegu,2019,302995,17481,4.19,2.0
7150,4,19,16,음료식품,daegu,2020,159968,9709,4.19,2.0
7151,4,19,16,음료식품,seoul,2019,535781,34681,4.19,2.0
7152,4,19,16,음료식품,seoul,2020,229254,16451,4.19,2.0
7153,4,19,16,의료기관,daegu,2019,2569518,38637,4.19,2.0
7154,4,19,16,의료기관,daegu,2020,168420,3028,4.19,2.0
7155,4,19,16,의료기관,seoul,2019,3106488,63409,4.19,2.0
7156,4,19,16,의료기관,seoul,2020,305863,8040,4.19,2.0
7157,4,19,16,의복,daegu,2019,306011,4582,4.19,2.0
7158,4,19,16,의복,daegu,2020,105843,1465,4.19,2.0
7159,4,19,16,의복,seoul,2019,579420,9227,4.19,2.0
7160,4,19,16,의복,seoul,2020,206050,2725,4.19,2.0
7161,4,19,16,자동차정비,daegu,2019,191375,3039,4.19,2.0
7162,4,19,16,자동차정비,daegu,2020,16604,675,4.19,2.0
7163,4,19,16,자동차정비,seoul,2019,168698,11720,4.19,2.0
7164,4,19,16,자동차정비,seoul,2020,26193,3644,4.19,2.0
7165,4,19,16,자동차판매,daegu,2019,299795,130,4.19,2.0
7166,4,19,16,자동차판매,daegu,2020,18663,20,4.19,2.0
7167,4,19,16,자동차판매,seoul,2019,22657,112,4.19,2.0
7168,4,19,16,전기,daegu,2019,511,12,4.19,2.0
7169,4,19,16,전기,seoul,2019,5567,45,4.19,2.0
7170,4,19,16,전기,seoul,2020,805,5,4.19,2.0
7171,4,19,16,주방용구,daegu,2019,3642,100,4.19,2.0
7172,4,19,16,주방용구,daegu,2020,1558,31,4.19,2.0
7173,4,19,16,주방용구,seoul,2019,61469,390,4.19,2.0
7174,4,19,16,주방용구,seoul,2020,6989,107,4.19,2.0
7175,4,19,16,직물,daegu,2019,25899,205,4.19,2.0
7176,4,19,16,직물,daegu,2020,4568,57,4.19,2.0
7177,4,19,16,직물,seoul,2019,110326,294,4.19,2.0
7178,4,19,16,직물,seoul,2020,12776,50,4.19,2.0
7179,4,20,16,가구,daegu,2019,40311,95,4.20,1.0
7180,4,20,16,가구,seoul,2019,54564,146,4.20,0.0
7181,4,20,16,가전,daegu,2019,61717,263,4.20,1.0
7182,4,20,16,가전,seoul,2019,392391,1000,4.20,0.0
7183,4,20,16,광학제품,daegu,2019,18413,358,4.20,1.0
7184,4,20,16,광학제품,seoul,2019,22410,422,4.20,0.0
7185,4,20,16,레저업소,daegu,2019,161158,8118,4.20,1.0
7186,4,20,16,레저업소,seoul,2019,318415,19030,4.20,0.0
7187,4,20,16,레저용품,daegu,2019,285448,3120,4.20,1.0
7188,4,20,16,레저용품,seoul,2019,1123878,14045,4.20,0.0
7189,4,20,16,문화취미,daegu,2019,138074,3565,4.20,1.0
7190,4,20,16,문화취미,seoul,2019,89139,3994,4.20,0.0
7191,4,20,16,보건위생,daegu,2019,439852,9234,4.20,1.0
7192,4,20,16,보건위생,seoul,2019,778527,18497,4.20,0.0
7193,4,20,16,사무통신,daegu,2019,553684,75796,4.20,1.0
7194,4,20,16,사무통신,seoul,2019,429134,47540,4.20,0.0
7195,4,20,16,서적문구,daegu,2019,90032,3754,4.20,1.0
7196,4,20,16,서적문구,seoul,2019,133237,8557,4.20,0.0
7197,4,20,16,수리서비스,daegu,2019,50888,1852,4.20,1.0
7198,4,20,16,수리서비스,seoul,2019,55938,2611,4.20,0.0
7199,4,20,16,숙박,daegu,2019,314519,2197,4.20,1.0
7200,4,20,16,숙박,seoul,2019,737510,4320,4.20,0.0
7201,4,20,16,신변잡화,daegu,2019,170746,3945,4.20,1.0
7202,4,20,16,신변잡화,seoul,2019,277629,4095,4.20,0.0
7203,4,20,16,연료판매,daegu,2019,819902,18597,4.20,1.0
7204,4,20,16,연료판매,seoul,2019,462779,12647,4.20,0.0
7205,4,20,16,요식업소,daegu,2019,3148990,126552,4.20,1.0
7206,4,20,16,요식업소,seoul,2019,6569473,439949,4.20,0.0
7207,4,20,16,유통업,daegu,2019,3141372,122224,4.20,1.0
7208,4,20,16,유통업,seoul,2019,10789204,332739,4.20,0.0
7209,4,20,16,음료식품,daegu,2019,357845,19702,4.20,1.0
7210,4,20,16,음료식품,seoul,2019,415929,29599,4.20,0.0
7211,4,20,16,의료기관,daegu,2019,1964971,30301,4.20,1.0
7212,4,20,16,의료기관,seoul,2019,1999200,40780,4.20,0.0
7213,4,20,16,의복,daegu,2019,676027,10532,4.20,1.0
7214,4,20,16,의복,seoul,2019,803394,13072,4.20,0.0
7215,4,20,16,자동차정비,daegu,2019,290997,3835,4.20,1.0
7216,4,20,16,자동차정비,seoul,2019,179555,13746,4.20,0.0
7217,4,20,16,자동차판매,daegu,2019,118181,201,4.20,1.0
7218,4,20,16,자동차판매,seoul,2019,22262,88,4.20,0.0
7219,4,20,16,전기,daegu,2019,3253,12,4.20,1.0
7220,4,20,16,전기,seoul,2019,4259,15,4.20,0.0
7221,4,20,16,주방용구,daegu,2019,19086,163,4.20,1.0
7222,4,20,16,주방용구,seoul,2019,49371,364,4.20,0.0
7223,4,20,16,직물,daegu,2019,54923,335,4.20,1.0
7224,4,20,16,직물,seoul,2019,48787,340,4.20,0.0
7225,4,20,17,가구,daegu,2020,47930,65,4.20,1.0
7226,4,20,17,가구,seoul,2020,32181,102,4.20,0.0
7227,4,20,17,가전,daegu,2020,16388,102,4.20,1.0
7228,4,20,17,가전,seoul,2020,85428,638,4.20,0.0
7229,4,20,17,광학제품,daegu,2020,16233,152,4.20,1.0
7230,4,20,17,광학제품,seoul,2020,91320,606,4.20,0.0
7231,4,20,17,레저업소,daegu,2020,98777,3098,4.20,1.0
7232,4,20,17,레저업소,seoul,2020,251174,11567,4.20,0.0
7233,4,20,17,레저용품,daegu,2020,65509,817,4.20,1.0
7234,4,20,17,레저용품,seoul,2020,358746,4900,4.20,0.0
7235,4,20,17,문화취미,daegu,2020,51485,1125,4.20,1.0
7236,4,20,17,문화취미,seoul,2020,79979,1727,4.20,0.0
7237,4,20,17,보건위생,daegu,2020,198392,3309,4.20,1.0
7238,4,20,17,보건위생,seoul,2020,366342,7969,4.20,0.0
7239,4,20,17,사무통신,daegu,2020,224944,33150,4.20,1.0
7240,4,20,17,사무통신,seoul,2020,219701,16466,4.20,0.0
7241,4,20,17,서적문구,daegu,2020,38216,2098,4.20,1.0
7242,4,20,17,서적문구,seoul,2020,121674,6353,4.20,0.0
7243,4,20,17,수리서비스,daegu,2020,42547,781,4.20,1.0
7244,4,20,17,수리서비스,seoul,2020,34834,1363,4.20,0.0
7245,4,20,17,숙박,daegu,2020,23061,320,4.20,1.0
7246,4,20,17,숙박,seoul,2020,142768,1577,4.20,0.0
7247,4,20,17,신변잡화,daegu,2020,35242,970,4.20,1.0
7248,4,20,17,신변잡화,seoul,2020,122000,1523,4.20,0.0
7249,4,20,17,연료판매,daegu,2020,499125,11683,4.20,1.0
7250,4,20,17,연료판매,seoul,2020,333823,8134,4.20,0.0
7251,4,20,17,요식업소,daegu,2020,1107094,55136,4.20,1.0
7252,4,20,17,요식업소,seoul,2020,4088784,338528,4.20,0.0
7253,4,20,17,유통업,daegu,2020,1567826,81120,4.20,1.0
7254,4,20,17,유통업,seoul,2020,4817633,253766,4.20,0.0
7255,4,20,17,음료식품,daegu,2020,285676,15777,4.20,1.0
7256,4,20,17,음료식품,seoul,2020,359374,28722,4.20,0.0
7257,4,20,17,의료기관,daegu,2020,2476329,37213,4.20,1.0
7258,4,20,17,의료기관,seoul,2020,2731197,69204,4.20,0.0
7259,4,20,17,의복,daegu,2020,170510,2221,4.20,1.0
7260,4,20,17,의복,seoul,2020,178540,3298,4.20,0.0
7261,4,20,17,자동차정비,daegu,2020,224841,2410,4.20,1.0
7262,4,20,17,자동차정비,seoul,2020,114801,6467,4.20,0.0
7263,4,20,17,자동차판매,daegu,2020,68575,91,4.20,1.0
7264,4,20,17,자동차판매,seoul,2020,16546,59,4.20,0.0
7265,4,20,17,전기,daegu,2020,147,5,4.20,1.0
7266,4,20,17,전기,seoul,2020,8540,50,4.20,0.0
7267,4,20,17,주방용구,daegu,2020,5711,139,4.20,1.0
7268,4,20,17,주방용구,seoul,2020,57177,335,4.20,0.0
7269,4,20,17,직물,daegu,2020,9518,104,4.20,1.0
7270,4,20,17,직물,seoul,2020,25591,179,4.20,0.0
