"행정구역(시·군)별","경제활동별","항목","단위","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년",
"안성시","숙박 및 음식점업","고정자본소모","","7149","6698","6463","6444","6486","6050","5441",
"안성시","숙박 및 음식점업","지역내순생산","","128374","119748","116172","110616","108605","103706","100155",
"안성시","숙박 및 음식점업","기타생산세(기타생산보조금 공제)","","1970","1900","1815","1806","1770","1647","1528",
"안성시","숙박 및 음식점업","지역내요소소득","","126405","117848","114357","108811","106835","102059","98627",
"안성시","숙박 및 음식점업","2010년 기준년 고정가격_산출액","","295624","288773","298301","292733","301091","289580","271731",
"안성시","숙박 및 음식점업","2010년 기준년 고정가격_지역내","","103960","103840","108121","106699","109125","106255","105596",
"안성시","출판, 영상, 방송통신 및 정보서비스업","산출액(당해년가격)","","287029","309078","261166","244569","222749","236501","98219",
"안성시","출판, 영상, 방송통신 및 정보서비스업","중간소비","","157846","171047","146747","140420","131221","140456","57220",
"안성시","출판, 영상, 방송통신 및 정보서비스업","지역내총부가가치(당해년가격)","","129182","138031","114419","104149","91528","96046","40998",
"안성시","출판, 영상, 방송통신 및 정보서비스업","고정자본소모","","53631","58045","48818","45290","41368","43113","17687",
"안성시","출판, 영상, 방송통신 및 정보서비스업","지역내순생산","","75552","79986","65601","58859","50161","52932","23311",
"안성시","출판, 영상, 방송통신 및 정보서비스업","기타생산세(기타생산보조금 공제)","","97","256","193","193","185","202","77",
"안성시","출판, 영상, 방송통신 및 정보서비스업","지역내요소소득","","75454","79730","65408","58666","49976","52731","23234",
"안성시","출판, 영상, 방송통신 및 정보서비스업","2010년 기준년 고정가격_산출액","","288224","313588","263986","246485","224974","237582","98219",
"안성시","출판, 영상, 방송통신 및 정보서비스업","2010년 기준년 고정가격_지역내","","132489","144330","118535","109065","95211","99476","40998",
"안성시","금융 및 보험업","산출액(당해년가격)","","265937","267903","284367","270490","272461","273880","230208",
"안성시","금융 및 보험업","중간소비","","131676","133916","138492","133530","131101","125196","100125",
"안성시","금융 및 보험업","지역내총부가가치(당해년가격)","","134262","133988","145875","136960","141360","148685","130083",
"안성시","금융 및 보험업","고정자본소모","","12470","12598","13338","12701","12166","11502","10081",
"안성시","금융 및 보험업","지역내순생산","","121791","121390","132537","124258","129194","137183","120002",
"안성시","금융 및 보험업","기타생산세(기타생산보조금 공제)","","288","286","271","255","239","235","193",
"안성시","금융 및 보험업","지역내요소소득","","121503","121104","132267","124003","128955","136948","119809",
"안성시","금융 및 보험업","2010년 기준년 고정가격_산출액","","287367","287221","300087","284830","273457","262658","230208",
"안성시","금융 및 보험업","2010년 기준년 고정가격_지역내","","155047","153579","160706","149206","141687","138847","130083",
"안성시","부동산 및 임대업","산출액(당해년가격)","","350106","360763","345806","340956","316452","293068","428437",
"안성시","부동산 및 임대업","중간소비","","77162","76999","74832","72254","68293","65138","90682",
"안성시","부동산 및 임대업","지역내총부가가치(당해년가격)","","272944","283764","270974","268702","248160","227930","337755",
"안성시","부동산 및 임대업","고정자본소모","","77126","78845","75203","75093","67800","60993","81853",
"안성시","부동산 및 임대업","지역내순생산","","195818","204919","195771","193609","180360","166938","255901",
"안성시","부동산 및 임대업","기타생산세(기타생산보조금 공제)","","15402","15826","14970","15935","14615","13443","18261",
"안성시","부동산 및 임대업","지역내요소소득","","180416","189092","180801","177675","165745","153495","237640",
"안성시","부동산 및 임대업","2010년 기준년 고정가격_산출액","","307965","322629","314465","315007","298685","285285","428437",
"안성시","부동산 및 임대업","2010년 기준년 고정가격_지역내","","226213","242171","238916","242813","232488","224423","337755",
"안성시","사업서비스업","산출액(당해년가격)","","497986","408147","390206","463268","445230","325971","305650",
"안성시","사업서비스업","중간소비","","203376","162347","158493","188414","181891","134883","123804",
"안성시","사업서비스업","지역내총부가가치(당해년가격)","","294611","245800","231713","274855","263339","191088","181846",
"안성시","사업서비스업","고정자본소모","","41247","36002","35183","41677","43348","33079","32817",
"안성시","사업서비스업","지역내순생산","","253363","209798","196530","233177","219991","158009","149029",
"안성시","사업서비스업","기타생산세(기타생산보조금 공제)","","890","1150","962","1166","1132","834","720",
"안성시","사업서비스업","지역내요소소득","","252473","208647","195567","232011","218859","157175","148310",
"안성시","사업서비스업","2010년 기준년 고정가격_산출액","","451863","372319","361061","432712","421075","315765","305650",
"안성시","사업서비스업","2010년 기준년 고정가격_지역내","","251848","211813","203984","246637","243529","185073","181846",
"안성시","공공행정, 국방 및  사회보장행정","산출액(당해년가격)","","466881","464104","372958","376674","376193","413058","450182",
"안성시","공공행정, 국방 및  사회보장행정","중간소비","","113152","110593","97088","106196","111367","125808","133846",
"안성시","공공행정, 국방 및  사회보장행정","지역내총부가가치(당해년가격)","","353730","353511","275870","270478","264826","287250","316336",
"안성시","공공행정, 국방 및  사회보장행정","고정자본소모","","106221","106152","83421","83861","83215","91699","97113",
"안성시","공공행정, 국방 및  사회보장행정","지역내순생산","","247508","247359","192449","186617","181611","195551","219223",
"안성시","공공행정, 국방 및  사회보장행정","기타생산세(기타생산보조금 공제)","","38","36","23","20","21","24","16",
"안성시","공공행정, 국방 및  사회보장행정","지역내요소소득","","247471","247322","192426","186597","181590","195527","219207",
"안성시","공공행정, 국방 및  사회보장행정","2010년 기준년 고정가격_산출액","","404185","410998","337249","348329","354330","398279","450182",
"안성시","공공행정, 국방 및  사회보장행정","2010년 기준년 고정가격_지역내","","295983","304927","245077","247090","247393","276675","316336",
"안성시","교육서비스업","산출액(당해년가격)","","429470","414444","434777","429107","241960","194952","197037",
"안성시","교육서비스업","중간소비","","122169","117459","126117","130954","77264","60361","64368",
"안성시","교육서비스업","지역내총부가가치(당해년가격)","","307301","296985","308661","298153","164695","134591","132669",
"안성시","교육서비스업","고정자본소모","","37935","35926","37031","35771","19640","15537","14630",
"안성시","교육서비스업","지역내순생산","","269366","261058","271629","262383","145055","119054","118040",
"안성시","교육서비스업","기타생산세(기타생산보조금 공제)","","1333","1195","1079","1058","572","457","383",
"안성시","교육서비스업","지역내요소소득","","268033","259864","270550","261324","144483","118596","117657",
"안성시","교육서비스업","2010년 기준년 고정가격_산출액","","367490","360961","384588","389147","227304","186705","197037",
"안성시","교육서비스업","2010년 기준년 고정가격_지역내","","255746","252616","268313","268035","154455","128718","132669",
"안성시","보건 및 사회복지사업","산출액(당해년가격)","","389576","365677","341995","366998","337657","332950","315926",
"안성시","보건 및 사회복지사업","중간소비","","162610","153610","156578","177239","162127","161219","150776",
"안성시","보건 및 사회복지사업","지역내총부가가치(당해년가격)","","226966","212067","185417","189759","175530","171731","165151",
"안성시","보건 및 사회복지사업","고정자본소모","","20532","20020","18895","19807","18858","18355","17173",
"안성시","보건 및 사회복지사업","지역내순생산","","206433","192047","166522","169951","156672","153376","147978",
"안성시","보건 및 사회복지사업","기타생산세(기타생산보조금 공제)","","713","683","81","1148","1064","1100","878",
"안성시","보건 및 사회복지사업","지역내요소소득","","205720","191364","166441","168803","155608","152277","147100",
"안성시","보건 및 사회복지사업","2010년 기준년 고정가격_산출액","","368719","353693","335691","328851","327132","321377","315926",
"안성시","보건 및 사회복지사업","2010년 기준년 고정가격_지역내","","194398","191632","179823","186129","171232","167559","165151",
"안성시","문화 및 기타서비스업","산출액(당해년가격)","","407336","378822","401817","380705","360211","362511","333295",
"안성시","문화 및 기타서비스업","중간소비","","207636","195818","205610","194196","184146","190022","173516",
"안성시","문화 및 기타서비스업","지역내총부가가치(당해년가격)","","199700","183004","196207","186509","176066","172488","159779",
"안성시","문화 및 기타서비스업","고정자본소모","","37649","35794","37468","35673","33961","33707","30581",
"안성시","문화 및 기타서비스업","지역내순생산","","162051","147210","158738","150836","142104","138781","129198",
"안성시","문화 및 기타서비스업","기타생산세(기타생산보조금 공제)","","7972","7331","6324","5722","5298","5370","3610",
"안성시","문화 및 기타서비스업","지역내요소소득","","154079","139879","152414","145114","136806","133411","125588",
"안성시","문화 및 기타서비스업","2010년 기준년 고정가격_산출액","","360118","342379","365031","354830","340082","347469","333295",
"안성시","문화 및 기타서비스업","2010년 기준년 고정가격_지역내","","167284","159909","173900","171896","163997","163844","159779",
"김포시","총부가가치(기초가격)","산출액(당해년가격)","","19663055","18407697","17392228","16968044","16098474","17609316","14059533",
"김포시","총부가가치(기초가격)","중간소비","","11843392","11221312","10836461","10824132","10707455","12043887","9212989",
"김포시","총부가가치(기초가격)","지역내총부가가치(당해년가격)","","7819662","7186384","6555767","6143913","5391019","5565430","4846544",
"김포시","총부가가치(기초가격)","고정자본소모","","1790546","1688395","1551661","1415734","1263501","1323292","1141725",
"김포시","총부가가치(기초가격)","지역내순생산","","6029117","5497989","5004107","4728179","4127518","4242138","3704819",
"김포시","총부가가치(기초가격)","기타생산세(기타생산보조금 공제)","","130450","117582","106254","99969","91926","86316","67450",
"김포시","총부가가치(기초가격)","지역내요소소득","","5898666","5380407","4897853","4628210","4035592","4155822","3637369",
"김포시","총부가가치(기초가격)","2010년 기준년 고정가격_산출액","","20873791","18924312","17898584","16904968","16117751","17578387","14059533",
"김포시","총부가가치(기초가격)","2010년 기준년 고정가격_지역내","","7210988","6644509","6276240","5827716","5365563","5646087","4846544",
"김포시","농림어업","산출액(당해년가격)","","304652","276616","303326","277837","248468","184529","203741",
"김포시","농림어업","중간소비","","140256","126917","145201","144862","126529","94036","109108",
"김포시","농림어업","지역내총부가가치(당해년가격)","","164396","149699","158125","132975","121939","90493","94633",
"김포시","농림어업","고정자본소모","","26273","23733","26647","25372","23822","19019","20587",
"김포시","농림어업","지역내순생산","","138124","125966","131478","107603","98117","71474","74047",
"김포시","농림어업","기타생산세(기타생산보조금 공제)","","25269","20181","20750","20736","19140","13060","13563",
"김포시","농림어업","지역내요소소득","","112854","105785","110728","86867","78977","58414","60484",
"김포시","농림어업","2010년 기준년 고정가격_산출액","","300053","268881","298388","284075","244098","174069","203741",
"김포시","농림어업","2010년 기준년 고정가격_지역내","","136272","122751","137900","127515","111659","83099","94633",
"김포시","광업","산출액(당해년가격)","","841","1711","1781","12038","8622","28698","34448",
"김포시","광업","중간소비","","387","788","776","5178","3758","13175","15869",
"김포시","광업","지역내총부가가치(당해년가격)","","454","923","1005","6860","4864","15523","18579",
"김포시","광업","고정자본소모","","98","197","197","1344","1143","4182","4688",
"김포시","광업","지역내순생산","","356","726","808","5516","3721","11341","13891",
"김포시","광업","기타생산세(기타생산보조금 공제)","","16","33","30","229","183","495","378",
"김포시","광업","지역내요소소득","","340","693","778","5287","3539","10846","13513",
"김포시","광업","2010년 기준년 고정가격_산출액","","751","1574","1636","11441","8301","26937","34448",
"김포시","광업","2010년 기준년 고정가격_지역내","","391","820","932","6667","4799","14575","18579",
"김포시","제조업","산출액(당해년가격)","","11221721","10812982","10253275","10413230","10154423","12180765","8974486",
"김포시","제조업","중간소비","","7909756","7713660","7437077","7586019","7657809","9249201","6648041",
"김포시","제조업","지역내총부가가치(당해년가격)","","3311965","3099322","2816198","2827210","2496614","2931564","2326446",
"김포시","제조업","고정자본소모","","983631","942628","855459","791464","703633","820269","690104",
"김포시","제조업","지역내순생산","","2328334","2156694","1960739","2035746","1792981","2111295","1636342",
"김포시","제조업","기타생산세(기타생산보조금 공제)","","26638","24254","21283","22112","21317","24595","17549",
"김포시","제조업","지역내요소소득","","2301696","2132440","1939456","2013634","1771664","2086700","1618792",
"김포시","제조업","2010년 기준년 고정가격_산출액","","13068002","11863311","11251798","10785569","10511447","12369628","8974486",
"김포시","제조업","2010년 기준년 고정가격_지역내","","3286662","3003525","2841813","2710607","2602136","3081462","2326446",
"김포시","전기, 가스, 증기 및 수도사업","산출액(당해년가격)","","327584","351520","344985","484292","492501","411356","240522",
"김포시","전기, 가스, 증기 및 수도사업","중간소비","","195198","223864","250253","393280","403704","334750","186499",
"김포시","전기, 가스, 증기 및 수도사업","지역내총부가가치(당해년가격)","","132386","127656","94732","91012","88796","76606","54024",
"김포시","전기, 가스, 증기 및 수도사업","고정자본소모","","54736","55052","45391","48446","50322","46872","28908",
"김포시","전기, 가스, 증기 및 수도사업","지역내순생산","","77650","72605","49341","42565","38475","29734","25115",
"김포시","전기, 가스, 증기 및 수도사업","기타생산세(기타생산보조금 공제)","","551","559","350","286","286","287","183",
"김포시","전기, 가스, 증기 및 수도사업","지역내요소소득","","77099","72046","48991","42279","38188","29447","24932",
"김포시","전기, 가스, 증기 및 수도사업","2010년 기준년 고정가격_산출액","","309962","304987","272919","387493","404232","373368","240522",
"김포시","전기, 가스, 증기 및 수도사업","2010년 기준년 고정가격_지역내","","75988","78326","73075","76334","85073","80570","54024",
"김포시","건설업","산출액(당해년가격)","","1213907","915656","820363","715807","762356","770769","876536",
"김포시","건설업","중간소비","","776623","590389","540132","478551","514768","526661","596024",
"김포시","건설업","지역내총부가가치(당해년가격)","","437284","325267","280231","237256","247588","244107","280512",
"김포시","건설업","고정자본소모","","32840","26990","25052","21283","22681","22645","24736",
"김포시","건설업","지역내순생산","","404444","298277","255179","215973","224907","221463","255776",
"김포시","건설업","기타생산세(기타생산보조금 공제)","","2239","1908","1665","1507","1553","1440","1308",
"김포시","건설업","지역내요소소득","","402205","296369","253514","214467","223354","220023","254469",
"김포시","건설업","2010년 기준년 고정가격_산출액","","1118782","838986","748179","660169","706132","728566","876536",
"김포시","건설업","2010년 기준년 고정가격_지역내","","353771","265039","234130","206195","225616","231644","280512",
"김포시","도매 및 소매업","산출액(당해년가격)","","1306230","1157035","1040625","945070","873091","807150","722827",
"김포시","도매 및 소매업","중간소비","","650715","569323","503674","449642","424866","386170","341477",
"김포시","도매 및 소매업","지역내총부가가치(당해년가격)","","655515","587712","536951","495428","448225","420980","381350",
"김포시","도매 및 소매업","고정자본소모","","51810","46051","39643","34815","31379","29722","26190",
"김포시","도매 및 소매업","지역내순생산","","603705","541661","497308","460613","416846","391258","355160",
"김포시","도매 및 소매업","기타생산세(기타생산보조금 공제)","","13865","12400","10457","9462","8378","7950","6394",
"김포시","도매 및 소매업","지역내요소소득","","589840","529261","486852","451150","408468","383308","348766",
"김포시","도매 및 소매업","2010년 기준년 고정가격_산출액","","1245092","1118990","1000217","908546","839712","783613","722827",
"김포시","도매 및 소매업","2010년 기준년 고정가격_지역내","","669247","603411","544313","491532","438917","412649","381350",
"김포시","운수업","산출액(당해년가격)","","646081","591169","621068","480194","429254","409750","399096",
"김포시","운수업","중간소비","","352922","329172","360227","281152","256416","246991","236513",
"김포시","운수업","지역내총부가가치(당해년가격)","","293159","261996","260841","199042","172837","162759","162583",
"김포시","운수업","고정자본소모","","92609","82797","82817","61942","54684","49222","44254",
"김포시","운수업","지역내순생산","","200550","179200","178024","137100","118153","113537","118330",
"김포시","운수업","기타생산세(기타생산보조금 공제)","","6002","5396","4872","3705","3241","3147","2395",
"김포시","운수업","지역내요소소득","","194549","173804","173152","133396","114912","110390","115934",
"김포시","운수업","2010년 기준년 고정가격_산출액","","591358","544939","571402","450361","406195","400919","399096",
"김포시","운수업","2010년 기준년 고정가격_지역내","","236011","220207","235441","189247","173238","168633","162583",
"김포시","숙박 및 음식점업","산출액(당해년가격)","","533055","480661","447496","389322","357602","347829","306693",
"김포시","숙박 및 음식점업","중간소비","","320965","293848","280776","245889","229719","222057","187511",
"김포시","숙박 및 음식점업","지역내총부가가치(당해년가격)","","212090","186813","166720","143432","127882","125773","119182",
"김포시","숙박 및 음식점업","고정자본소모","","11188","9896","8787","7896","7207","6933","6141",
"김포시","숙박 및 음식점업","지역내순생산","","200902","176916","157933","135536","120675","118840","113041",
"김포시","숙박 및 음식점업","기타생산세(기타생산보조금 공제)","","3082","2807","2468","2212","1967","1887","1724",
"김포시","숙박 및 음식점업","지역내요소소득","","197819","174110","155466","133324","118709","116953","111317",
"김포시","숙박 및 음식점업","2010년 기준년 고정가격_산출액","","462642","426636","405532","358680","334555","331839","306693",
"김포시","숙박 및 음식점업","2010년 기준년 고정가격_지역내","","162694","153414","146987","130736","121253","121761","119182",
"김포시","출판, 영상, 방송통신 및 정보서비스업","산출액(당해년가격)","","319224","238720","268848","225936","204625","182532","185225",
"김포시","출판, 영상, 방송통신 및 정보서비스업","중간소비","","175552","132110","151064","129722","120544","108404","107909",
"김포시","출판, 영상, 방송통신 및 정보서비스업","지역내총부가가치(당해년가격)","","143673","106610","117784","96214","84081","74128","77316",
"김포시","출판, 영상, 방송통신 및 정보서비스업","고정자본소모","","59647","44832","50254","41840","38002","33275","33355",
"김포시","출판, 영상, 방송통신 및 정보서비스업","지역내순생산","","84026","61778","67530","54374","46079","40853","43961",
"김포시","출판, 영상, 방송통신 및 정보서비스업","기타생산세(기타생산보조금 공제)","","108","198","199","178","170","156","146",
"김포시","출판, 영상, 방송통신 및 정보서비스업","지역내요소소득","","83918","61580","67331","54196","45910","40697","43816",
"김포시","출판, 영상, 방송통신 및 정보서비스업","2010년 기준년 고정가격_산출액","","320553","242204","271750","227705","206669","183366","185225",
"김포시","출판, 영상, 방송통신 및 정보서비스업","2010년 기준년 고정가격_지역내","","147350","111475","122022","100756","87464","76775","77316",
"김포시","금융 및 보험업","산출액(당해년가격)","","459075","442487","413888","389242","400475","368935","302896",
"김포시","금융 및 보험업","중간소비","","227305","221184","201571","192153","192697","168647","131740",
"김포시","금융 및 보험업","지역내총부가가치(당해년가격)","","231769","221303","212316","197089","207777","200288","171156",
"김포시","금융 및 보험업","고정자본소모","","21527","20807","19412","18278","17883","15494","13264",
"김포시","금융 및 보험업","지역내순생산","","210242","200496","192904","178811","189895","184795","157892",
"김포시","금융 및 보험업","기타생산세(기타생산보조금 공제)","","497","472","394","367","351","316","254",
"김포시","금융 및 보험업","지역내요소소득","","209746","200024","192510","178444","189543","184478","157639",
"김포시","금융 및 보험업","2010년 기준년 고정가격_산출액","","496067","474394","436767","409877","401938","353818","302896",
"김포시","금융 및 보험업","2010년 기준년 고정가격_지역내","","267651","253661","233903","214711","208257","187037","171156",
"김포시","부동산 및 임대업","산출액(당해년가격)","","902920","855206","815740","646861","600462","570137","436232",
"김포시","부동산 및 임대업","중간소비","","198999","182530","176525","137079","129584","126720","92332",
"김포시","부동산 및 임대업","지역내총부가가치(당해년가격)","","703920","672676","639215","509781","470878","443417","343900",
"김포시","부동산 및 임대업","고정자본소모","","198906","186907","177401","142466","128649","118655","83342",
"김포시","부동산 및 임대업","지역내순생산","","505014","485770","461814","367315","342229","324762","260557",
"김포시","부동산 및 임대업","기타생산세(기타생산보조금 공제)","","39722","37517","35313","30231","27731","26152","18593",
"김포시","부동산 및 임대업","지역내요소소득","","465291","448252","426501","337084","314498","298610","241964",
"김포시","부동산 및 임대업","2010년 기준년 고정가격_산출액","","794239","764809","741807","597631","566750","554994","436232",
"김포시","부동산 및 임대업","2010년 기준년 고정가격_지역내","","583402","574079","563592","460664","441142","436594","343900",
"김포시","사업서비스업","산출액(당해년가격)","","336100","323917","288310","276335","251728","206062","222193",
"김포시","사업서비스업","중간소비","","137262","128843","117105","112387","102839","85266","89999",
"김포시","사업서비스업","지역내총부가가치(당해년가격)","","198838","195074","171205","163948","148889","120796","132193",
"김포시","사업서비스업","고정자본소모","","27839","28572","25996","24860","24508","20911","23856",
"김포시","사업서비스업","지역내순생산","","171000","166502","145209","139088","124380","99885","108337",
"김포시","사업서비스업","기타생산세(기타생산보조금 공제)","","601","913","711","696","640","527","523",
"김포시","사업서비스업","지역내요소소득","","170399","165589","144498","138393","123740","99358","107814",
"김포시","사업서비스업","2010년 기준년 고정가격_산출액","","304970","295483","266775","258109","238071","199610","222193",
"김포시","사업서비스업","2010년 기준년 고정가격_지역내","","169977","168101","150717","147117","137688","116993","132193",
"김포시","공공행정, 국방 및  사회보장행정","산출액(당해년가격)","","459742","448453","393937","444522","415244","346131","404413",
"김포시","공공행정, 국방 및  사회보장행정","중간소비","","111422","106864","102550","125325","122927","105423","120238",
"김포시","공공행정, 국방 및  사회보장행정","지역내총부가가치(당해년가격)","","348320","341589","291388","319197","292317","240707","284175",
"김포시","공공행정, 국방 및  사회보장행정","고정자본소모","","104597","102572","88113","98966","91853","76841","87240",
"김포시","공공행정, 국방 및  사회보장행정","지역내순생산","","243724","239017","203274","220231","200463","163866","196935",
"김포시","공공행정, 국방 및  사회보장행정","기타생산세(기타생산보조금 공제)","","37","35","24","23","23","20","14",
"김포시","공공행정, 국방 및  사회보장행정","지역내요소소득","","243686","238982","203250","220208","200441","163846","196920",
"김포시","공공행정, 국방 및  사회보장행정","2010년 기준년 고정가격_산출액","","398004","397137","356219","411071","391112","333746","404413",
"김포시","공공행정, 국방 및  사회보장행정","2010년 기준년 고정가격_지역내","","291457","294643","258862","291597","273074","231846","284175",
"김포시","교육서비스업","산출액(당해년가격)","","581313","547713","497793","447573","136801","123239","143236",
"김포시","교육서비스업","중간소비","","165363","155230","144396","136589","43684","38157","46792",
"김포시","교육서비스업","지역내총부가가치(당해년가격)","","415950","392484","353397","310984","93117","85081","96444",
"김포시","교육서비스업","고정자본소모","","51347","47479","42398","37310","11104","9822","10635",
"김포시","교육서비스업","지역내순생산","","364603","345005","310999","273673","82012","75259","85809",
"김포시","교육서비스업","기타생산세(기타생산보조금 공제)","","1804","1579","1235","1104","323","289","278",
"김포시","교육서비스업","지역내요소소득","","362798","343426","309763","272570","81689","74970","85531",
"김포시","교육서비스업","2010년 기준년 고정가격_산출액","","497421","477033","440329","405893","128515","118025","143236",
"김포시","교육서비스업","2010년 기준년 고정가격_지역내","","346168","333848","307202","279570","87327","81368","96444",
"김포시","보건 및 사회복지사업","산출액(당해년가격)","","594265","533199","474700","437046","397833","343428","301345",
"김포시","보건 및 사회복지사업","중간소비","","248048","223981","217335","211069","191021","166293","143817",
"김포시","보건 및 사회복지사업","지역내총부가가치(당해년가격)","","346217","309218","257365","225977","206813","177136","157528",
"김포시","보건 및 사회복지사업","고정자본소모","","31320","29192","26227","23588","22219","18932","16380",
"김포시","보건 및 사회복지사업","지역내순생산","","314896","280026","231138","202389","184594","158203","141148",
"김포시","보건 및 사회복지사업","기타생산세(기타생산보조금 공제)","","1088","996","113","1367","1254","1134","837",
"김포시","보건 및 사회복지사업","지역내요소소득","","313808","279030","231025","201022","183340","157069","140311",
"김포시","보건 및 사회복지사업","2010년 기준년 고정가격_산출액","","562450","515724","465950","391618","385432","331491","301345",
"김포시","보건 및 사회복지사업","2010년 기준년 고정가격_지역내","","296537","279422","249600","221655","201748","172832","157528",
"김포시","문화 및 기타서비스업","산출액(당해년가격)","","456345","430652","406092","382741","364990","328008","305642",
"김포시","문화 및 기타서비스업","중간소비","","232618","222610","207798","195234","186588","171937","159120",
"김포시","문화 및 기타서비스업","지역내총부가가치(당해년가격)","","223726","208042","198294","187507","178401","156071","146522",
"김포시","문화 및 기타서비스업","고정자본소모","","42178","40691","37867","35864","34412","30499","28044",
"김포시","문화 및 기타서비스업","지역내순생산","","181548","167351","160427","151643","143989","125572","118479",
"김포시","문화 및 기타서비스업","기타생산세(기타생산보조금 공제)","","8931","8334","6391","5753","5369","4859","3311",
"김포시","문화 및 기타서비스업","지역내요소소득","","172617","159017","154036","145890","138620","120713","115168",
"김포시","문화 및 기타서비스업","2010년 기준년 고정가격_산출액","","403446","389223","368915","356728","344593","314397","305642",
"김포시","문화 및 기타서비스업","2010년 기준년 고정가격_지역내","","187411","181787","175750","172815","166172","148250","146522",
"화성시","총부가가치(기초가격)","산출액(당해년가격)","","134931666","126109969","113183790","99677290","94018890","82703756","71194254",
"화성시","총부가가치(기초가격)","중간소비","","89848457","84961374","77369288","68535138","66588181","58948402","49377021",
"화성시","총부가가치(기초가격)","지역내총부가가치(당해년가격)","","45083209","41148595","35814502","31142153","27430709","23755354","21817233",
"화성시","총부가가치(기초가격)","고정자본소모","","11858407","11047017","9553519","7811656","6872021","5895464","5613743",
"화성시","총부가가치(기초가격)","지역내순생산","","33224801","30101578","26260983","23330496","20558688","17859890","16203490",
"화성시","총부가가치(기초가격)","기타생산세(기타생산보조금 공제)","","513726","472327","398867","371766","348217","309386","252828",
"화성시","총부가가치(기초가격)","지역내요소소득","","32711075","29629251","25862116","22958731","20210471","17550504","15950662",
"화성시","총부가가치(기초가격)","2010년 기준년 고정가격_산출액","","151696841","134893482","120983556","101506685","95862210","83177077","71194254",
"화성시","총부가가치(기초가격)","2010년 기준년 고정가격_지역내","","43183752","38906580","35087023","29579204","27791957","24366498","21817233",
"화성시","농림어업","산출액(당해년가격)","","696583","853728","796319","744280","690137","711589","648697",
"화성시","농림어업","중간소비","","320693","391708","381195","388062","351443","362626","347391",
"화성시","농림어업","지역내총부가가치(당해년가격)","","375889","462020","415124","356218","338694","348963","301306",
"화성시","농림어업","고정자본소모","","60072","73248","69955","67967","66167","73342","65547",
"화성시","농림어업","지역내순생산","","315817","388772","345169","288251","272526","275621","235759",
"화성시","농림어업","기타생산세(기타생산보조금 공제)","","57778","62286","54475","55548","53163","50361","43183",
"화성시","농림어업","지역내요소소득","","258040","326487","290693","232703","219363","225260","192575",
"화성시","농림어업","2010년 기준년 고정가격_산출액","","686066","829857","783354","760992","677999","671251","648697",
"화성시","농림어업","2010년 기준년 고정가격_지역내","","311584","378849","362027","341591","310139","320448","301306",
"화성시","광업","산출액(당해년가격)","","87289","77333","79302","38419","34006","72757","123703",
"화성시","광업","중간소비","","40176","35610","34564","16525","14821","33401","56986",
"화성시","광업","지역내총부가가치(당해년가격)","","47113","41723","44737","21895","19185","39356","66717",
"화성시","광업","고정자본소모","","10139","8906","8762","4291","4508","10602","16836",
"화성시","광업","지역내순생산","","36974","32817","35976","17604","14677","28753","49881",
"화성시","광업","기타생산세(기타생산보조금 공제)","","1644","1510","1345","731","721","1256","1356",
"화성시","광업","지역내요소소득","","35330","31307","34630","16873","13956","27498","48525",
"화성시","광업","2010년 기준년 고정가격_산출액","","77962","71153","72836","36514","32739","68294","123703",
"화성시","광업","2010년 기준년 고정가격_지역내","","40625","37051","41502","21277","18928","36951","66717",
"화성시","제조업","산출액(당해년가격)","","112944752","106045971","94203590","82745124","78040042","68080420","58100066",
"화성시","제조업","중간소비","","79610376","75650044","68329325","60279678","58852751","51695397","43038853",
"화성시","제조업","지역내총부가가치(당해년가격)","","33334376","30395927","25874265","22465446","19187291","16385023","15061212",
"화성시","제조업","고정자본소모","","9900084","9244620","7859664","6289094","5407649","4584627","4467676",
"화성시","제조업","지역내순생산","","23434292","21151308","18014601","16176352","13779642","11800396","10593537",
"화성시","제조업","기타생산세(기타생산보조금 공제)","","268107","237862","195537","175708","163830","137466","113612",
"화성시","제조업","지역내요소소득","","23166185","20913445","17819063","16000644","13615812","11662930","10479925",
"화성시","제조업","2010년 기준년 고정가격_산출액","","131527258","116346853","103377680","85703789","80783883","69136010","58100066",
"화성시","제조업","2010년 기준년 고정가격_지역내","","33079701","29456422","26109604","21538898","19998263","17222827","15061212",
"화성시","전기, 가스, 증기 및 수도사업","산출액(당해년가격)","","435710","331239","467518","737969","729956","527423","331075",
"화성시","전기, 가스, 증기 및 수도사업","중간소비","","259627","210948","339139","599284","598347","429202","256712",
"화성시","전기, 가스, 증기 및 수도사업","지역내총부가가치(당해년가격)","","176082","120291","128379","138685","131609","98221","74362",
"화성시","전기, 가스, 증기 및 수도사업","고정자본소모","","72803","51876","61513","73823","74584","60098","39792",
"화성시","전기, 가스, 증기 및 수도사업","지역내순생산","","103280","68416","66866","64862","57025","38124","34570",
"화성시","전기, 가스, 증기 및 수도사업","기타생산세(기타생산보조금 공제)","","732","526","475","436","425","369","252",
"화성시","전기, 가스, 증기 및 수도사업","지역내요소소득","","102547","67889","66391","64426","56600","37755","34319",
"화성시","전기, 가스, 증기 및 수도사업","2010년 기준년 고정가격_산출액","","412271","287391","369854","590466","599129","478717","331075",
"화성시","전기, 가스, 증기 및 수도사업","2010년 기준년 고정가격_지역내","","101070","73807","99030","116318","126090","103304","74362",
